city,state_id,lat,lng,timezone,city_state
Boulder,CO,40.0248,-105.2524,America/Denver,"Boulder, CO"
Texas City,TX,29.4154,-94.9682,America/Chicago,"Texas City, TX"
Iowa City,IA,41.6559,-91.5303,America/Chicago,"Iowa City, IA"
Waldorf,MD,38.6085,-76.9194,America/New_York,"Waldorf, MD"
East Los Angeles,CA,34.0326,-118.1691,America/Los_Angeles,"East Los Angeles, CA"
Redding,CA,40.5698,-122.365,America/Los_Angeles,"Redding, CA"
Arvada,CO,39.8320,-105.151,America/Denver,"Arvada, CO"
The Villages,FL,28.9034,-81.9887,America/New_York,"The Villages, FL"
Saginaw,MI,43.4199,-83.9501,America/Detroit,"Saginaw, MI"
Ponce,PR,18.0127,-66.6212,America/Puerto_Rico,"Ponce, PR"
Richardson,TX,32.9716,-96.7093,America/Chicago,"Richardson, TX"
Sugar Land,TX,29.5935,-95.6358,America/Chicago,"Sugar Land, TX"
Leominster,MA,42.5209,-71.7717,America/New_York,"Leominster, MA"
St. Cloud,MN,45.5340,-94.1718,America/Chicago,"St. Cloud, MN"
Duluth,MN,46.7756,-92.1393,America/Chicago,"Duluth, MN"
Cambridge,MA,42.3759,-71.1185,America/New_York,"Cambridge, MA"
Monroe,LA,32.5185,-92.0774,America/Chicago,"Monroe, LA"
Independence,MO,39.0871,-94.3501,America/Chicago,"Independence, MO"
Rochester,MN,44.0154,-92.478,America/Chicago,"Rochester, MN"
Rock Hill,SC,34.9415,-81.0241,America/New_York,"Rock Hill, SC"
Bloomington,IN,39.1637,-86.5257,America/Indiana/Indianapolis,"Bloomington, IN"
Billings,MT,45.7891,-108.5526,America/Denver,"Billings, MT"
Seaside,CA,36.6224,-121.8199,America/Los_Angeles,"Seaside, CA"
Clearwater,FL,27.9790,-82.7623,America/New_York,"Clearwater, FL"
Brandon,FL,27.9367,-82.3,America/New_York,"Brandon, FL"
Burlington,VT,44.4876,-73.2316,America/New_York,"Burlington, VT"
Pottstown,PA,40.2508,-75.6445,America/New_York,"Pottstown, PA"
Waterloo,IA,42.4918,-92.3522,America/Chicago,"Waterloo, IA"
West Jordan,UT,40.6024,-112.0008,America/Denver,"West Jordan, UT"
Coeur d'Alene,ID,47.7040,-116.7936,America/Los_Angeles,"Coeur d'Alene, ID"
Westminster,CO,39.8837,-105.0624,America/Denver,"Westminster, CO"
St. George,UT,37.0758,-113.5752,America/Denver,"St. George, UT"
Gilroy,CA,37.0046,-121.5854,America/Los_Angeles,"Gilroy, CA"
Carlsbad,CA,33.1246,-117.2834,America/Los_Angeles,"Carlsbad, CA"
El Monte,CA,34.0739,-118.0291,America/Los_Angeles,"El Monte, CA"
North Charleston,SC,32.9067,-80.0722,America/New_York,"North Charleston, SC"
Chico,CA,39.7578,-121.8161,America/Los_Angeles,"Chico, CA"
Temecula,CA,33.4928,-117.1315,America/Los_Angeles,"Temecula, CA"
Costa Mesa,CA,33.6667,-117.9135,America/Los_Angeles,"Costa Mesa, CA"
Utica,NY,43.0962,-75.2261,America/New_York,"Utica, NY"
Clovis,CA,36.8278,-119.683,America/Los_Angeles,"Clovis, CA"
Norman,OK,35.2335,-97.3471,America/Chicago,"Norman, OK"
Elgin,IL,42.0383,-88.324,America/Chicago,"Elgin, IL"
Centennial,CO,39.5926,-104.8673,America/Denver,"Centennial, CO"
Lowell,MA,42.6389,-71.3217,America/New_York,"Lowell, MA"
Downey,CA,33.9379,-118.1311,America/Los_Angeles,"Downey, CA"
Pompano Beach,FL,26.2428,-80.1312,America/New_York,"Pompano Beach, FL"
West Palm Beach,FL,26.7469,-80.132,America/New_York,"West Palm Beach, FL"
Abilene,TX,32.4543,-99.7384,America/Chicago,"Abilene, TX"
Everett,WA,47.9525,-122.1669,America/Los_Angeles,"Everett, WA"
Miami Gardens,FL,25.9433,-80.2426,America/New_York,"Miami Gardens, FL"
Gresham,OR,45.5021,-122.4413,America/Los_Angeles,"Gresham, OR"
El Centro,CA,32.7865,-115.5595,America/Los_Angeles,"El Centro, CA"
Richmond,CA,37.9477,-122.3389,America/Los_Angeles,"Richmond, CA"
Inglewood,CA,33.9566,-118.3444,America/Los_Angeles,"Inglewood, CA"
Salisbury,MD,38.3756,-75.5865,America/New_York,"Salisbury, MD"
Broken Arrow,OK,36.0380,-95.7806,America/Chicago,"Broken Arrow, OK"
San Buenaventura,CA,34.2741,-119.2314,America/Los_Angeles,"San Buenaventura, CA"
Sandy Springs,GA,33.9366,-84.3703,America/New_York,"Sandy Springs, GA"
Hillsboro,OR,45.5273,-122.936,America/Los_Angeles,"Hillsboro, OR"
Sioux City,IA,42.4959,-96.3901,America/Chicago,"Sioux City, IA"
Jacksonville,NC,34.7289,-77.3941,America/New_York,"Jacksonville, NC"
Meridian,ID,43.6116,-116.3977,America/Boise,"Meridian, ID"
Lewisville,TX,33.0454,-96.9815,America/Chicago,"Lewisville, TX"
Bend,OR,44.0563,-121.3095,America/Los_Angeles,"Bend, OR"
Daly City,CA,37.6862,-122.4685,America/Los_Angeles,"Daly City, CA"
Highlands Ranch,CO,39.5419,-104.9708,America/Denver,"Highlands Ranch, CO"
Jurupa Valley,CA,34.0010,-117.4706,America/Los_Angeles,"Jurupa Valley, CA"
Temple,TX,31.1068,-97.3891,America/Chicago,"Temple, TX"
Logan,UT,41.7399,-111.8422,America/Denver,"Logan, UT"
Kailua,HI,21.3920,-157.7396,Pacific/Honolulu,"Kailua, HI"
West Covina,CA,34.0555,-117.9113,America/Los_Angeles,"West Covina, CA"
Davie,FL,26.0789,-80.287,America/New_York,"Davie, FL"
Columbia,MD,39.2004,-76.859,America/New_York,"Columbia, MD"
League City,TX,29.4874,-95.1087,America/Chicago,"League City, TX"
Mandeville,LA,30.3751,-90.0904,America/Chicago,"Mandeville, LA"
San Tan Valley,AZ,33.1786,-111.5629,America/Phoenix,"San Tan Valley, AZ"
Turlock,CA,37.5053,-120.8588,America/Los_Angeles,"Turlock, CA"
Norwalk,CA,33.9069,-118.0829,America/Los_Angeles,"Norwalk, CA"
Allen,TX,33.1088,-96.6735,America/Chicago,"Allen, TX"
San Germán,PR,18.0827,-67.046,America/Puerto_Rico,"San Germán, PR"
San Mateo,CA,37.5522,-122.3121,America/Los_Angeles,"San Mateo, CA"
Rialto,CA,34.1175,-117.3892,America/Los_Angeles,"Rialto, CA"
Burbank,CA,34.1879,-118.3235,America/Los_Angeles,"Burbank, CA"
El Cajon,CA,32.8017,-116.9604,America/Los_Angeles,"El Cajon, CA"
Eau Claire,WI,44.8197,-91.4948,America/Chicago,"Eau Claire, WI"
Sparks,NV,39.5736,-119.7161,America/Los_Angeles,"Sparks, NV"
Charlottesville,VA,38.0375,-78.4855,America/New_York,"Charlottesville, VA"
Renton,WA,47.4784,-122.1918,America/Los_Angeles,"Renton, WA"
Idaho Falls,ID,43.4871,-112.0362,America/Boise,"Idaho Falls, ID"
Vista,CA,33.1896,-117.2386,America/Los_Angeles,"Vista, CA"
Holland,MI,42.7677,-86.0984,America/Detroit,"Holland, MI"
Longmont,CO,40.1686,-105.1005,America/Denver,"Longmont, CO"
Wichita Falls,TX,33.9072,-98.5291,America/Chicago,"Wichita Falls, TX"
Lafayette,CO,39.9946,-105.0998,America/Denver,"Lafayette, CO"
Vacaville,CA,38.3587,-121.9673,America/Los_Angeles,"Vacaville, CA"
Spokane Valley,WA,47.6626,-117.2346,America/Los_Angeles,"Spokane Valley, WA"
La Crosse,WI,43.8241,-91.2268,America/Chicago,"La Crosse, WI"
Carmel,IN,39.9650,-86.146,America/Indiana/Indianapolis,"Carmel, IN"
Boca Raton,FL,26.3752,-80.108,America/New_York,"Boca Raton, FL"
Longview,TX,32.5193,-94.7622,America/Chicago,"Longview, TX"
Kingsport,TN,36.5224,-82.5454,America/New_York,"Kingsport, TN"
South Fulton,GA,33.6273,-84.58,America/New_York,"South Fulton, GA"
Beaverton,OR,45.4779,-122.8168,America/Los_Angeles,"Beaverton, OR"
Rio Rancho,NM,35.2873,-106.6982,America/Denver,"Rio Rancho, NM"
Prescott Valley,AZ,34.5980,-112.3185,America/Phoenix,"Prescott Valley, AZ"
Orem,UT,40.2981,-111.6994,America/Denver,"Orem, UT"
Edinburg,TX,26.3196,-98.1597,America/Chicago,"Edinburg, TX"
San Angelo,TX,31.4424,-100.4504,America/Chicago,"San Angelo, TX"
Portsmouth,NH,43.0580,-70.7826,America/New_York,"Portsmouth, NH"
Tracy,CA,37.7269,-121.4523,America/Los_Angeles,"Tracy, CA"
Federal Way,WA,47.3091,-122.3358,America/Los_Angeles,"Federal Way, WA"
Lawrence,KS,38.9597,-95.2642,America/Chicago,"Lawrence, KS"
Manteca,CA,37.7927,-121.2264,America/Los_Angeles,"Manteca, CA"
San Marcos,CA,33.1350,-117.1743,America/Los_Angeles,"San Marcos, CA"
Sandy,UT,40.5709,-111.8506,America/Denver,"Sandy, UT"
Riverview,FL,27.8227,-82.3023,America/New_York,"Riverview, FL"
Compton,CA,33.8930,-118.2274,America/Los_Angeles,"Compton, CA"
Brockton,MA,42.0821,-71.0242,America/New_York,"Brockton, MA"
Santa Fe,NM,35.6619,-105.9819,America/Denver,"Santa Fe, NM"
Hanford,CA,36.3274,-119.6549,America/Los_Angeles,"Hanford, CA"
Middletown,OH,39.5033,-84.3659,America/New_York,"Middletown, OH"
Hesperia,CA,34.3975,-117.3147,America/Los_Angeles,"Hesperia, CA"
Portsmouth,VA,36.8468,-76.354,America/New_York,"Portsmouth, VA"
South Gate,CA,33.9447,-118.1926,America/Los_Angeles,"South Gate, CA"
Roswell,GA,34.0391,-84.3513,America/New_York,"Roswell, GA"
Sunrise,FL,26.1547,-80.2997,America/New_York,"Sunrise, FL"
Bowling Green,KY,36.9716,-86.4378,America/Chicago,"Bowling Green, KY"
Lee's Summit,MO,38.9171,-94.3816,America/Chicago,"Lee's Summit, MO"
Slidell,LA,30.2887,-89.7828,America/Chicago,"Slidell, LA"
Blacksburg,VA,37.2300,-80.4279,America/New_York,"Blacksburg, VA"
Quincy,MA,42.2506,-71.0187,America/New_York,"Quincy, MA"
Plantation,FL,26.1259,-80.2617,America/New_York,"Plantation, FL"
Dearborn,MI,42.3127,-83.213,America/Detroit,"Dearborn, MI"
Lynn,MA,42.4781,-70.9664,America/New_York,"Lynn, MA"
Livonia,MI,42.3972,-83.3733,America/Detroit,"Livonia, MI"
Missoula,MT,46.8751,-114.0214,America/Denver,"Missoula, MT"
Arden-Arcade,CA,38.6017,-121.3845,America/Los_Angeles,"Arden-Arcade, CA"
Fishers,IN,39.9588,-85.9659,America/Indiana/Indianapolis,"Fishers, IN"
Mayagüez,PR,18.2003,-67.1397,America/Puerto_Rico,"Mayagüez, PR"
Terre Haute,IN,39.4660,-87.3751,America/Indiana/Indianapolis,"Terre Haute, IN"
Edmond,OK,35.6689,-97.416,America/Chicago,"Edmond, OK"
Menifee,CA,33.6909,-117.1849,America/Los_Angeles,"Menifee, CA"
Vineland,NJ,39.4653,-74.9981,America/New_York,"Vineland, NJ"
Santa Monica,CA,34.0235,-118.481,America/Los_Angeles,"Santa Monica, CA"
Alafaya,FL,28.5280,-81.1868,America/New_York,"Alafaya, FL"
Suffolk,VA,36.6953,-76.6398,America/New_York,"Suffolk, VA"
Carson,CA,33.8374,-118.2559,America/Los_Angeles,"Carson, CA"
Kirkland,WA,47.6970,-122.2057,America/Los_Angeles,"Kirkland, WA"
Westminster,CA,33.7523,-117.9938,America/Los_Angeles,"Westminster, CA"
San Leandro,CA,37.7074,-122.1599,America/Los_Angeles,"San Leandro, CA"
Lawton,OK,34.6175,-98.4202,America/Chicago,"Lawton, OK"
Bismarck,ND,46.8143,-100.7694,America/Chicago,"Bismarck, ND"
Dover,NH,43.1887,-70.8845,America/New_York,"Dover, NH"
Town 'n' Country,FL,28.0106,-82.5763,America/New_York,"Town 'n' Country, FL"
Fall River,MA,41.7136,-71.1015,America/New_York,"Fall River, MA"
Rapid City,SD,44.0716,-103.2204,America/Denver,"Rapid City, SD"
Germantown,MD,39.1755,-77.2643,America/New_York,"Germantown, MD"
Miami Beach,FL,25.8171,-80.1396,America/New_York,"Miami Beach, FL"
Mount Pleasant,SC,32.8537,-79.8203,America/New_York,"Mount Pleasant, SC"
Albany,GA,31.5776,-84.1762,America/New_York,"Albany, GA"
Chino,CA,33.9836,-117.6654,America/Los_Angeles,"Chino, CA"
Norwalk,CT,41.1144,-73.4215,America/New_York,"Norwalk, CT"
Florence,SC,34.1780,-79.7898,America/New_York,"Florence, SC"
State College,PA,40.7909,-77.8567,America/New_York,"State College, PA"
Livermore,CA,37.6868,-121.7607,America/Los_Angeles,"Livermore, CA"
Conroe,TX,30.3238,-95.4824,America/Chicago,"Conroe, TX"
Newton,MA,42.3316,-71.2085,America/New_York,"Newton, MA"
O'Fallon,MO,38.7850,-90.7175,America/Chicago,"O'Fallon, MO"
Dalton,GA,34.7690,-84.972,America/New_York,"Dalton, GA"
Citrus Heights,CA,38.6948,-121.288,America/Los_Angeles,"Citrus Heights, CA"
Jackson,MI,42.2431,-84.4038,America/Detroit,"Jackson, MI"
Waukegan,IL,42.3698,-87.8716,America/Chicago,"Waukegan, IL"
Muncie,IN,40.1989,-85.395,America/Indiana/Indianapolis,"Muncie, IN"
Newport Beach,CA,33.6151,-117.8668,America/Los_Angeles,"Newport Beach, CA"
Decatur,IL,39.8557,-88.9342,America/Chicago,"Decatur, IL"
Homosassa Springs,FL,28.8119,-82.5392,America/New_York,"Homosassa Springs, FL"
Port Huron,MI,42.9821,-82.4388,America/Detroit,"Port Huron, MI"
Anderson,IN,40.0891,-85.6892,America/Indiana/Indianapolis,"Anderson, IN"
Bryan,TX,30.6650,-96.3807,America/Chicago,"Bryan, TX"
Hawthorne,CA,33.9147,-118.3476,America/Los_Angeles,"Hawthorne, CA"
Hoover,AL,33.3763,-86.8068,America/Chicago,"Hoover, AL"
Napa,CA,38.2975,-122.301,America/Los_Angeles,"Napa, CA"
Bloomington,MN,44.8306,-93.3151,America/Chicago,"Bloomington, MN"
Clifton,NJ,40.8630,-74.1575,America/New_York,"Clifton, NJ"
Springfield,OH,39.9300,-83.7959,America/New_York,"Springfield, OH"
Hattiesburg,MS,31.3074,-89.317,America/Chicago,"Hattiesburg, MS"
Whittier,CA,33.9678,-118.0188,America/Los_Angeles,"Whittier, CA"
Largo,FL,27.9088,-82.7712,America/New_York,"Largo, FL"
Lake Forest,CA,33.6605,-117.6714,America/Los_Angeles,"Lake Forest, CA"
New Braunfels,TX,29.6994,-98.1148,America/Chicago,"New Braunfels, TX"
Johns Creek,GA,34.0333,-84.2027,America/New_York,"Johns Creek, GA"
Redwood City,CA,37.5025,-122.2253,America/Los_Angeles,"Redwood City, CA"
Alhambra,CA,34.0840,-118.1355,America/Los_Angeles,"Alhambra, CA"
Troy,MI,42.5817,-83.1457,America/Detroit,"Troy, MI"
Mission,TX,26.2039,-98.3256,America/Chicago,"Mission, TX"
Alton,IL,38.9037,-90.152,America/Chicago,"Alton, IL"
Goodyear,AZ,33.2614,-112.3622,America/Phoenix,"Goodyear, AZ"
Fort Myers,FL,26.6194,-81.8302,America/New_York,"Fort Myers, FL"
Williamsburg,VA,37.2693,-76.7076,America/New_York,"Williamsburg, VA"
Chino Hills,CA,33.9508,-117.7254,America/Los_Angeles,"Chino Hills, CA"
Melbourne,FL,28.1086,-80.6627,America/New_York,"Melbourne, FL"
Buena Park,CA,33.8572,-118.0046,America/Los_Angeles,"Buena Park, CA"
Kankakee,IL,41.1020,-87.8643,America/Chicago,"Kankakee, IL"
Atascocita,TX,29.9777,-95.1953,America/Chicago,"Atascocita, TX"
Loveland,CO,40.4166,-105.0623,America/Denver,"Loveland, CO"
Westland,MI,42.3192,-83.3805,America/Detroit,"Westland, MI"
Cicero,IL,41.8445,-87.7593,America/Chicago,"Cicero, IL"
Pine Hills,FL,28.5818,-81.4692,America/New_York,"Pine Hills, FL"
San Ramon,CA,37.7624,-121.9365,America/Los_Angeles,"San Ramon, CA"
Cranston,RI,41.7658,-71.4858,America/New_York,"Cranston, RI"
Somerville,MA,42.3908,-71.1014,America/New_York,"Somerville, MA"
Silver Spring,MD,39.0028,-77.0207,America/New_York,"Silver Spring, MD"
Warwick,RI,41.7062,-71.4334,America/New_York,"Warwick, RI"
Joplin,MO,37.0757,-94.5018,America/Chicago,"Joplin, MO"
Farmington Hills,MI,42.4860,-83.3771,America/Detroit,"Farmington Hills, MI"
Auburn,WA,47.3039,-122.2108,America/Los_Angeles,"Auburn, WA"
Deerfield Beach,FL,26.3050,-80.1277,America/New_York,"Deerfield Beach, FL"
Tustin,CA,33.7311,-117.8107,America/Los_Angeles,"Tustin, CA"
Franklin,TN,35.9200,-86.8516,America/Chicago,"Franklin, TN"
Anderson,SC,34.5211,-82.6478,America/New_York,"Anderson, SC"
Lebanon,PA,40.3412,-76.4228,America/New_York,"Lebanon, PA"
Springdale,AR,36.1901,-94.1574,America/Chicago,"Springdale, AR"
Yauco,PR,18.0344,-66.8615,America/Puerto_Rico,"Yauco, PR"
Madera,CA,36.9630,-120.0778,America/Los_Angeles,"Madera, CA"
Brooklyn Park,MN,45.1112,-93.3505,America/Chicago,"Brooklyn Park, MN"
Mountain View,CA,37.4001,-122.0796,America/Los_Angeles,"Mountain View, CA"
Lawrence,MA,42.7002,-71.1626,America/New_York,"Lawrence, MA"
Pleasanton,CA,37.6663,-121.8805,America/Los_Angeles,"Pleasanton, CA"
Alameda,CA,37.7668,-122.267,America/Los_Angeles,"Alameda, CA"
Zephyrhills,FL,28.2409,-82.1797,America/New_York,"Zephyrhills, FL"
Lakewood,CA,33.8471,-118.1222,America/Los_Angeles,"Lakewood, CA"
Flagstaff,AZ,35.1872,-111.6194,America/Phoenix,"Flagstaff, AZ"
Florence,AL,34.8303,-87.6655,America/Chicago,"Florence, AL"
Folsom,CA,38.6668,-121.1422,America/Los_Angeles,"Folsom, CA"
New Rochelle,NY,40.9304,-73.7836,America/New_York,"New Rochelle, NY"
St. Joseph,MO,39.7598,-94.821,America/Chicago,"St. Joseph, MO"
Texarkana,TX,33.4500,-94.0847,America/Chicago,"Texarkana, TX"
Plymouth,MN,45.0225,-93.4617,America/Chicago,"Plymouth, MN"
Flower Mound,TX,33.0343,-97.1146,America/Chicago,"Flower Mound, TX"
Valdosta,GA,30.8502,-83.2788,America/New_York,"Valdosta, GA"
Pharr,TX,26.1685,-98.1904,America/Chicago,"Pharr, TX"
Parma,OH,41.3843,-81.7286,America/New_York,"Parma, OH"
Newark,OH,40.0706,-82.425,America/New_York,"Newark, OH"
Elizabethtown,KY,37.7031,-85.8773,America/New_York,"Elizabethtown, KY"
Davis,CA,38.5553,-121.737,America/Los_Angeles,"Davis, CA"
St. Augustine,FL,29.8976,-81.31,America/New_York,"St. Augustine, FL"
Boynton Beach,FL,26.5281,-80.0811,America/New_York,"Boynton Beach, FL"
Perris,CA,33.7898,-117.2233,America/Los_Angeles,"Perris, CA"
Anniston,AL,33.6712,-85.8135,America/Chicago,"Anniston, AL"
Sumter,SC,33.9392,-80.393,America/New_York,"Sumter, SC"
Upland,CA,34.1178,-117.6604,America/Los_Angeles,"Upland, CA"
Layton,UT,41.0770,-111.962,America/Denver,"Layton, UT"
Kendall,FL,25.6697,-80.3556,America/New_York,"Kendall, FL"
Morgantown,WV,39.6383,-79.9464,America/New_York,"Morgantown, WV"
Cedar Park,TX,30.5105,-97.8197,America/Chicago,"Cedar Park, TX"
Auburn,AL,32.6087,-85.4903,America/Chicago,"Auburn, AL"
Camarillo,CA,34.2230,-119.0321,America/Los_Angeles,"Camarillo, CA"
Cheyenne,WY,41.1350,-104.7902,America/Denver,"Cheyenne, WY"
Bellflower,CA,33.8880,-118.1271,America/Los_Angeles,"Bellflower, CA"
Watsonville,CA,36.9206,-121.7708,America/Los_Angeles,"Watsonville, CA"
Hammond,IN,41.6168,-87.4909,America/Chicago,"Hammond, IN"
Baytown,TX,29.7587,-94.9671,America/Chicago,"Baytown, TX"
Wausau,WI,44.9620,-89.6459,America/Chicago,"Wausau, WI"
Wyoming,MI,42.8908,-85.7066,America/Detroit,"Wyoming, MI"
Alexandria,LA,31.2923,-92.4702,America/Chicago,"Alexandria, LA"
Hammond,LA,30.5061,-90.4563,America/Chicago,"Hammond, LA"
Baldwin Park,CA,34.0829,-117.9722,America/Los_Angeles,"Baldwin Park, CA"
Carmichael,CA,38.6318,-121.3263,America/Los_Angeles,"Carmichael, CA"
Battle Creek,MI,42.2985,-85.2296,America/Detroit,"Battle Creek, MI"
Bethlehem,PA,40.6266,-75.3679,America/New_York,"Bethlehem, PA"
Fajardo,PR,18.3331,-65.6589,America/Puerto_Rico,"Fajardo, PR"
Gary,IN,41.5905,-87.3473,America/Chicago,"Gary, IN"
Georgetown,TX,30.6660,-97.6966,America/Chicago,"Georgetown, TX"
Missouri City,TX,29.5630,-95.5365,America/Chicago,"Missouri City, TX"
Oshkosh,WI,44.0227,-88.5619,America/Chicago,"Oshkosh, WI"
Milpitas,CA,37.4336,-121.8921,America/Los_Angeles,"Milpitas, CA"
Arlington Heights,IL,42.0955,-87.9826,America/Chicago,"Arlington Heights, IL"
Union City,CA,37.6032,-122.0181,America/Los_Angeles,"Union City, CA"
Wheeling,WV,40.0752,-80.6951,America/New_York,"Wheeling, WV"
Harrisonburg,VA,38.4362,-78.8735,America/New_York,"Harrisonburg, VA"
Winchester,VA,39.1735,-78.1746,America/New_York,"Winchester, VA"
Buckeye,AZ,33.4314,-112.6429,America/Phoenix,"Buckeye, AZ"
Rancho Cordova,CA,38.5737,-121.2527,America/Los_Angeles,"Rancho Cordova, CA"
Pocatello,ID,42.8724,-112.4647,America/Boise,"Pocatello, ID"
Rochester Hills,MI,42.6645,-83.1563,America/Detroit,"Rochester Hills, MI"
Bolingbrook,IL,41.6901,-88.1021,America/Chicago,"Bolingbrook, IL"
Pasco,WA,46.2506,-119.1305,America/Los_Angeles,"Pasco, WA"
Hilton Head Island,SC,32.1896,-80.7499,America/New_York,"Hilton Head Island, SC"
Centreville,VA,38.8390,-77.4389,America/New_York,"Centreville, VA"
Mansfield,OH,40.7656,-82.5275,America/New_York,"Mansfield, OH"
Evanston,IL,42.0464,-87.6943,America/Chicago,"Evanston, IL"
Camden,NJ,39.9361,-75.1073,America/New_York,"Camden, NJ"
South Jordan,UT,40.5570,-111.9784,America/Denver,"South Jordan, UT"
Jonesboro,AR,35.8212,-90.6791,America/Chicago,"Jonesboro, AR"
Lake Jackson,TX,29.0516,-95.4521,America/Chicago,"Lake Jackson, TX"
Schaumburg,IL,42.0308,-88.0838,America/Chicago,"Schaumburg, IL"
Altoona,PA,40.5082,-78.4007,America/New_York,"Altoona, PA"
Apple Valley,CA,34.5352,-117.2109,America/Los_Angeles,"Apple Valley, CA"
Conway,AR,35.0753,-92.4692,America/Chicago,"Conway, AR"
Ellicott City,MD,39.2774,-76.8345,America/New_York,"Ellicott City, MD"
Owensboro,KY,37.7575,-87.1172,America/Chicago,"Owensboro, KY"
Caguas,PR,18.2319,-66.0388,America/Puerto_Rico,"Caguas, PR"
Southfield,MI,42.4765,-83.2605,America/Detroit,"Southfield, MI"
Framingham,MA,42.3085,-71.4368,America/New_York,"Framingham, MA"
Cleveland,TN,35.1817,-84.8707,America/New_York,"Cleveland, TN"
New Britain,CT,41.6759,-72.7862,America/New_York,"New Britain, CT"
Waukesha,WI,43.0087,-88.2464,America/Chicago,"Waukesha, WI"
Dale City,VA,38.6473,-77.3459,America/New_York,"Dale City, VA"
Janesville,WI,42.6854,-89.0135,America/Chicago,"Janesville, WI"
Lauderhill,FL,26.1605,-80.2241,America/New_York,"Lauderhill, FL"
Pawtucket,RI,41.8744,-71.3743,America/New_York,"Pawtucket, RI"
Juana Díaz,PR,18.0532,-66.5044,America/Puerto_Rico,"Juana Díaz, PR"
Pittsburg,CA,38.0182,-121.8965,America/Los_Angeles,"Pittsburg, CA"
Redlands,CA,34.0512,-117.1712,America/Los_Angeles,"Redlands, CA"
Maple Grove,MN,45.1089,-93.4626,America/Chicago,"Maple Grove, MN"
Mansfield,TX,32.5690,-97.1213,America/Chicago,"Mansfield, TX"
Woodbury,MN,44.9057,-92.923,America/Chicago,"Woodbury, MN"
Wenatchee,WA,47.4360,-120.3295,America/Los_Angeles,"Wenatchee, WA"
Jackson,TN,35.6538,-88.8354,America/Chicago,"Jackson, TN"
Weston,FL,26.1006,-80.4054,America/New_York,"Weston, FL"
San Marcos,TX,29.8734,-97.9356,America/Chicago,"San Marcos, TX"
Wilmington,DE,39.7415,-75.5416,America/New_York,"Wilmington, DE"
St. Charles,MO,38.7954,-90.5157,America/Chicago,"St. Charles, MO"
Eldersburg,MD,39.4041,-76.9528,America/New_York,"Eldersburg, MD"
North Richland Hills,TX,32.8604,-97.218,America/Chicago,"North Richland Hills, TX"
Casas Adobes,AZ,32.3423,-111.0113,America/Phoenix,"Casas Adobes, AZ"
Sheboygan,WI,43.7403,-87.7316,America/Chicago,"Sheboygan, WI"
Lodi,CA,38.1218,-121.2932,America/Los_Angeles,"Lodi, CA"
Walnut Creek,CA,37.9024,-122.0399,America/Los_Angeles,"Walnut Creek, CA"
