fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-03-08,DL,DL_CODESHARE,DL,3390,9E,N8891A,3390,11193,CVG,"Cincinnati, OH",11057,CLT,"Charlotte, NC",1340,1334,-6,39,1413,1516,13,1514,1529,15,0,,0,N,94,115,63,1,335,0,0,15,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3391,9E,N292PQ,3391,10792,BUF,"Buffalo, NY",12478,JFK,"New York, NY",545,539,-6,24,603,701,7,721,708,-13,0,,0,N,96,89,58,1,301,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3392,9E,N8896A,3392,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",815,819,4,14,833,857,3,906,900,-6,0,,0,N,51,41,24,1,106,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3392,9E,N8896A,3392,10980,CHA,"Chattanooga, TN",10397,ATL,"Atlanta, GA",931,928,-3,22,950,1015,6,1026,1021,-5,0,,0,N,55,53,25,1,106,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3393,9E,N602LR,3393,13198,MCI,"Kansas City, MO",13487,MSP,"Minneapolis, MN",1726,1719,-7,15,1734,1839,12,1900,1851,-9,0,,0,N,94,92,65,1,393,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3394,9E,N8894A,3394,10792,BUF,"Buffalo, NY",10721,BOS,"Boston, MA",1700,,,,,,,1836,,,1,B,0,N,96,,,1,395,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3395,9E,N912XJ,3395,10792,BUF,"Buffalo, NY",12478,JFK,"New York, NY",1508,1504,-4,19,1523,1622,5,1640,1627,-13,0,,0,N,92,83,59,1,301,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3396,9E,N296PQ,3396,11066,CMH,"Columbus, OH",11433,DTW,"Detroit, MI",1521,1843,202,50,1933,2013,10,1629,2023,234,0,,0,N,68,100,40,1,155,0,0,32,0,202,,,,
2018-03-08,DL,DL_CODESHARE,DL,3396,9E,N296PQ,3396,11433,DTW,"Detroit, MI",11066,CMH,"Columbus, OH",1346,1707,201,19,1726,1758,12,1446,1810,204,0,,0,N,60,63,32,1,155,201,0,3,0,0,1341.0,41,41,
2018-03-08,DL,DL_CODESHARE,DL,3397,9E,N840AY,3397,10792,BUF,"Buffalo, NY",10721,BOS,"Boston, MA",700,,,,,,,832,,,1,B,0,N,92,,,1,395,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3398,9E,N309PQ,3398,12451,JAX,"Jacksonville, FL",10721,BOS,"Boston, MA",1034,,,,,,,1310,,,1,B,0,N,156,,,1,1010,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3399,9E,N324PQ,3399,14122,PIT,"Pittsburgh, PA",13487,MSP,"Minneapolis, MN",629,622,-7,35,657,738,6,755,744,-11,0,,0,N,146,142,101,1,726,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3400,9E,N335PQ,3400,11193,CVG,"Cincinnati, OH",11618,EWR,"Newark, NJ",1711,1746,35,28,1814,1943,3,1915,1946,31,0,,0,N,124,120,89,1,569,0,0,31,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3400,9E,N335PQ,3400,11618,EWR,"Newark, NJ",11193,CVG,"Cincinnati, OH",1950,2018,28,15,2033,2201,4,2152,2205,13,0,,0,N,122,107,88,1,569,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3401,9E,N604LR,3401,11193,CVG,"Cincinnati, OH",11298,DFW,"Dallas/Fort Worth, TX",1622,1620,-2,20,1640,1740,11,1758,1751,-7,0,,0,N,156,151,120,1,812,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3402,9E,N132EV,3402,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",1716,1710,-6,21,1731,1813,2,1833,1815,-18,0,,0,N,77,65,42,1,300,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3402,9E,N132EV,3402,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1908,1855,-13,27,1922,2020,7,2030,2027,-3,0,,0,N,82,92,58,1,300,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3403,9E,N316PQ,3403,11193,CVG,"Cincinnati, OH",11278,DCA,"Washington, DC",2120,2116,-4,14,2130,2228,3,2244,2231,-13,0,,0,N,84,75,58,1,411,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3404,9E,N305PQ,3404,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",2053,2050,-3,15,2105,2143,3,2158,2146,-12,0,,0,N,65,56,38,1,223,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3405,9E,N832AY,3405,10397,ATL,"Atlanta, GA",15607,VLD,"Valdosta, GA",1011,1003,-8,23,1026,1103,3,1120,1106,-14,0,,0,N,69,63,37,1,208,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3405,9E,N832AY,3405,15607,VLD,"Valdosta, GA",10397,ATL,"Atlanta, GA",1145,1140,-5,30,1210,1257,10,1303,1307,4,0,,0,N,78,87,47,1,208,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3406,9E,N292PQ,3406,14576,ROC,"Rochester, NY",12478,JFK,"New York, NY",1147,1139,-8,10,1149,1246,7,1313,1253,-20,0,,0,N,86,74,57,1,264,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3407,9E,N909XJ,3407,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",2226,2247,21,13,2300,2345,2,2343,2347,4,0,,0,N,77,60,45,1,300,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3408,9E,N137EV,3408,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",705,1024,199,58,1122,1204,4,831,1208,217,0,,0,N,86,104,42,1,187,199,0,18,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3409,9E,N907XJ,3409,10792,BUF,"Buffalo, NY",12953,LGA,"New York, NY",1450,1447,-3,20,1507,1600,11,1618,1611,-7,0,,0,N,88,84,53,1,292,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3410,9E,N310PQ,3410,15412,TYS,"Knoxville, TN",12953,LGA,"New York, NY",820,815,-5,10,825,1004,6,1025,1010,-15,0,,0,N,125,115,99,1,648,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3411,9E,N135EV,3411,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1700,2215,315,23,2238,3,6,1914,9,295,0,,0,N,134,114,85,1,612,261,0,0,0,34,,,,
2018-03-08,DL,DL_CODESHARE,DL,3412,9E,N146PQ,3412,11193,CVG,"Cincinnati, OH",11298,DFW,"Dallas/Fort Worth, TX",818,814,-4,22,836,938,7,951,945,-6,0,,0,N,153,151,122,1,812,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3413,9E,N8894A,3413,10792,BUF,"Buffalo, NY",10721,BOS,"Boston, MA",1210,1203,-7,22,1225,1333,13,1338,1346,8,0,,0,N,88,103,68,1,395,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3414,9E,N296PQ,3414,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",900,856,-4,25,921,1126,7,1211,1133,-38,0,,0,N,191,157,125,1,1034,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3415,9E,N349PQ,3415,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",1945,1941,-4,25,2006,2213,5,2246,2218,-28,0,,0,N,181,157,127,1,1034,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3416,9E,N929XJ,3416,11298,DFW,"Dallas/Fort Worth, TX",13487,MSP,"Minneapolis, MN",1430,1428,-2,18,1446,1651,8,1700,1659,-1,0,,0,N,150,151,125,1,852,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3416,9E,N929XJ,3416,13487,MSP,"Minneapolis, MN",11298,DFW,"Dallas/Fort Worth, TX",1115,1135,20,18,1153,1346,6,1352,1352,,0,,0,N,157,137,113,1,852,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3417,9E,N300PQ,3417,10529,BDL,"Hartford, CT",14492,RDU,"Raleigh/Durham, NC",600,,,,,,,755,,,1,B,0,N,115,,,1,532,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3418,9E,N8783E,3418,10785,BTV,"Burlington, VT",12953,LGA,"New York, NY",1225,1216,-9,36,1252,1339,7,1351,1346,-5,0,,0,N,86,90,47,1,258,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3419,9E,N272PQ,3419,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",1155,1202,7,27,1229,1343,5,1359,1348,-11,0,,0,N,124,106,74,1,544,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3420,9E,N819AY,3420,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",1340,1333,-7,17,1350,1438,3,1455,1441,-14,0,,0,N,75,68,48,1,300,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3420,9E,N819AY,3420,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1520,1509,-11,16,1525,1623,5,1637,1628,-9,0,,0,N,77,79,58,1,300,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3421,9E,N153PQ,3421,10785,BTV,"Burlington, VT",12478,JFK,"New York, NY",600,558,-2,58,656,749,6,721,755,34,0,,0,N,81,117,53,1,266,0,0,34,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3422,9E,N311PQ,3422,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",1525,,,,,,,1637,,,1,B,0,N,72,,,1,198,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3423,9E,N909XJ,3423,10397,ATL,"Atlanta, GA",15919,XNA,"Fayetteville, AR",1121,1133,12,14,1147,1221,7,1215,1228,13,0,,0,N,114,115,94,1,589,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3423,9E,N909XJ,3423,15919,XNA,"Fayetteville, AR",10397,ATL,"Atlanta, GA",1256,1256,,19,1315,1530,8,1541,1538,-3,0,,0,N,105,102,75,1,589,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3424,9E,N8721B,3424,10821,BWI,"Baltimore, MD",12478,JFK,"New York, NY",1105,1101,-4,31,1132,1215,3,1214,1218,4,0,,0,N,69,77,43,1,184,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3425,9E,N200PQ,3425,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",1813,1810,-3,17,1827,1905,3,1923,1908,-15,0,,0,N,70,58,38,1,223,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3425,9E,N200PQ,3425,15249,TLH,"Tallahassee, FL",10397,ATL,"Atlanta, GA",1959,1954,-5,12,2006,2058,6,2109,2104,-5,0,,0,N,70,70,52,1,223,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3426,9E,N303PQ,3426,14576,ROC,"Rochester, NY",12953,LGA,"New York, NY",602,559,-3,23,622,708,5,729,713,-16,0,,0,N,87,74,46,1,254,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3427,9E,N8886A,3427,13277,MGM,"Montgomery, AL",10397,ATL,"Atlanta, GA",715,812,57,10,822,957,7,924,1004,40,0,,0,N,69,52,35,1,147,40,0,0,0,0,723.0,29,29,
2018-03-08,DL,DL_CODESHARE,DL,3428,9E,N8721B,3428,14492,RDU,"Raleigh/Durham, NC",11193,CVG,"Cincinnati, OH",640,632,-8,25,657,804,4,822,808,-14,0,,0,N,102,96,67,1,390,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3429,9E,N905XJ,3429,11193,CVG,"Cincinnati, OH",12953,LGA,"New York, NY",901,920,19,23,943,1117,5,1100,1122,22,0,,0,N,119,122,94,1,585,19,0,3,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3430,9E,N923XJ,3430,10581,BGR,"Bangor, ME",12953,LGA,"New York, NY",1232,,,,,,,1415,,,1,B,0,N,103,,,1,378,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3431,9E,N329PQ,3431,11433,DTW,"Detroit, MI",11193,CVG,"Cincinnati, OH",1956,1953,-3,23,2016,2059,5,2111,2104,-7,0,,0,N,75,71,43,1,229,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3432,9E,N905XJ,3432,12953,LGA,"New York, NY",15016,STL,"St. Louis, MO",1850,1927,37,32,1959,2059,5,2048,2104,16,0,,0,N,178,157,120,1,888,13,0,0,0,3,,,,
2018-03-08,DL,DL_CODESHARE,DL,3433,9E,N920XJ,3433,12953,LGA,"New York, NY",11996,GSP,"Greer, SC",2110,2222,72,14,2236,4,4,2318,8,50,0,,0,N,128,106,88,1,610,44,0,0,0,6,,,,
2018-03-08,DL,DL_CODESHARE,DL,3434,9E,N314PQ,3434,11433,DTW,"Detroit, MI",14122,PIT,"Pittsburgh, PA",1400,1356,-4,17,1413,1452,5,1508,1457,-11,0,,0,N,68,61,39,1,201,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3435,9E,N607LR,3435,12451,JAX,"Jacksonville, FL",12953,LGA,"New York, NY",1135,1126,-9,15,1141,1328,8,1359,1336,-23,0,,0,N,144,130,107,1,833,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3436,9E,N153PQ,3436,11193,CVG,"Cincinnati, OH",11618,EWR,"Newark, NJ",1226,1307,41,22,1329,1505,4,1416,1509,53,0,,0,N,110,122,96,1,569,0,0,37,0,16,,,,
2018-03-08,DL,DL_CODESHARE,DL,3437,9E,N980EV,3437,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",725,718,-7,46,804,754,7,750,801,11,0,,0,N,85,103,50,1,264,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3437,9E,N980EV,3437,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",825,823,-2,30,853,1036,8,1037,1044,7,0,,0,N,72,81,43,1,264,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3438,9E,N921XJ,3438,11423,DSM,"Des Moines, IA",11433,DTW,"Detroit, MI",1154,1150,-4,11,1201,1419,9,1445,1428,-17,0,,0,N,111,98,78,1,533,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3439,9E,N980EV,3439,11193,CVG,"Cincinnati, OH",13198,MCI,"Kansas City, MO",1120,1122,2,23,1145,1213,3,1210,1216,6,0,,0,N,110,114,88,1,539,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3439,9E,N980EV,3439,13198,MCI,"Kansas City, MO",11193,CVG,"Cincinnati, OH",1245,1246,1,20,1306,1517,5,1523,1522,-1,0,,0,N,98,96,71,1,539,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3440,9E,N833AY,3440,11996,GSP,"Greer, SC",11433,DTW,"Detroit, MI",1310,1300,-10,20,1320,1452,12,1501,1504,3,0,,0,N,111,124,92,1,508,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3444,9E,N309PQ,3444,10693,BNA,"Nashville, TN",10721,BOS,"Boston, MA",630,727,57,61,828,1124,20,1008,1144,96,0,,0,N,158,197,116,1,942,0,57,39,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3445,9E,N311PQ,3445,12953,LGA,"New York, NY",12451,JAX,"Jacksonville, FL",800,,,,,,,1052,,,1,B,0,N,172,,,1,833,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3446,9E,N132EV,3446,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",1025,1018,-7,17,1035,1109,2,1122,1111,-11,0,,0,N,57,53,34,1,152,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3446,9E,N132EV,3446,15412,TYS,"Knoxville, TN",10397,ATL,"Atlanta, GA",1157,1146,-11,14,1200,1234,5,1255,1239,-16,0,,0,N,58,53,34,1,152,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3447,9E,N306PQ,3447,14492,RDU,"Raleigh/Durham, NC",12339,IND,"Indianapolis, IN",1956,,,,,,,2140,,,1,B,0,N,104,,,1,489,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3448,9E,N315PQ,3448,11433,DTW,"Detroit, MI",11193,CVG,"Cincinnati, OH",955,955,,29,1024,1113,4,1110,1117,7,0,,0,N,75,82,49,1,229,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3449,9E,N820AY,3449,10397,ATL,"Atlanta, GA",13277,MGM,"Montgomery, AL",2334,2341,7,32,13,2344,4,2329,2348,19,0,,0,N,55,67,31,1,147,7,0,12,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3450,9E,N909XJ,3450,10397,ATL,"Atlanta, GA",12197,HPN,"White Plains, NY",1621,1617,-4,23,1640,1834,4,1844,1838,-6,0,,0,N,143,141,114,1,780,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3450,9E,N909XJ,3450,12197,HPN,"White Plains, NY",10397,ATL,"Atlanta, GA",1919,1916,-3,17,1933,2131,7,2142,2138,-4,0,,0,N,143,142,118,1,780,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3451,9E,N131EV,3451,11193,CVG,"Cincinnati, OH",10721,BOS,"Boston, MA",723,757,34,38,835,1030,14,928,1044,76,0,,0,N,125,167,115,1,752,0,0,76,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3452,9E,N906XJ,3452,15016,STL,"St. Louis, MO",12953,LGA,"New York, NY",1258,1258,,6,1304,1602,33,1630,1635,5,0,,0,N,152,157,118,1,888,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3453,9E,N348PQ,3453,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",905,859,-6,19,918,1001,3,1049,1004,-45,0,,0,N,164,125,103,1,738,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3454,9E,N916XJ,3454,10397,ATL,"Atlanta, GA",12197,HPN,"White Plains, NY",731,745,14,14,759,946,3,949,949,,0,,0,N,138,124,107,1,780,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3454,9E,N916XJ,3454,12197,HPN,"White Plains, NY",10397,ATL,"Atlanta, GA",1025,1020,-5,13,1033,1226,10,1245,1236,-9,0,,0,N,140,136,113,1,780,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3455,9E,N906XJ,3455,12953,LGA,"New York, NY",14122,PIT,"Pittsburgh, PA",1710,1720,10,33,1753,1847,16,1847,1903,16,0,,0,N,97,103,54,1,335,5,0,6,0,5,,,,
2018-03-08,DL,DL_CODESHARE,DL,3456,9E,N901XJ,3456,12953,LGA,"New York, NY",14122,PIT,"Pittsburgh, PA",2040,2146,66,23,2209,2304,11,2212,2315,63,0,,0,N,92,89,55,1,335,63,0,0,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3457,9E,N315PQ,3457,11193,CVG,"Cincinnati, OH",11433,DTW,"Detroit, MI",1150,1155,5,18,1213,1303,8,1259,1311,12,0,,0,N,69,76,50,1,229,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3458,9E,N933XJ,3458,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",710,,,,,,,851,,,1,B,0,N,161,,,1,738,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3459,9E,N279PQ,3459,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",816,812,-4,20,832,927,4,931,931,,0,,0,N,75,79,55,1,304,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3459,9E,N279PQ,3459,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",1006,1003,-3,16,1019,1124,7,1129,1131,2,0,,0,N,83,88,65,1,304,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3460,9E,N935XJ,3460,11433,DTW,"Detroit, MI",12339,IND,"Indianapolis, IN",1005,1002,-3,18,1020,1059,4,1120,1103,-17,0,,0,N,75,61,39,1,231,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3460,9E,N935XJ,3460,12339,IND,"Indianapolis, IN",11433,DTW,"Detroit, MI",1155,1152,-3,13,1205,1253,8,1306,1301,-5,0,,0,N,71,69,48,1,231,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3461,9E,N918XJ,3461,10397,ATL,"Atlanta, GA",13277,MGM,"Montgomery, AL",1830,1916,46,14,1930,1903,4,1828,1907,39,0,,0,N,58,51,33,1,147,39,0,0,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3461,9E,N918XJ,3461,13277,MGM,"Montgomery, AL",10397,ATL,"Atlanta, GA",1855,1931,36,20,1951,2122,7,2103,2129,26,0,,0,N,68,58,31,1,147,0,0,0,0,26,,,,
2018-03-08,DL,DL_CODESHARE,DL,3462,9E,N341PQ,3462,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",1000,956,-4,20,1016,1106,5,1118,1111,-7,0,,0,N,78,75,50,1,304,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3462,9E,N341PQ,3462,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",1153,1150,-3,14,1204,1312,6,1321,1318,-3,0,,0,N,88,88,68,1,304,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3463,9E,N302PQ,3463,11193,CVG,"Cincinnati, OH",11278,DCA,"Washington, DC",714,710,-4,30,740,841,3,840,844,4,0,,0,N,86,94,61,1,411,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3464,9E,N913XJ,3464,14122,PIT,"Pittsburgh, PA",12478,JFK,"New York, NY",605,610,5,20,630,735,7,745,742,-3,0,,0,N,100,92,65,1,340,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3465,9E,N917XJ,3465,10693,BNA,"Nashville, TN",12478,JFK,"New York, NY",1054,1051,-3,15,1106,1349,7,1415,1356,-19,0,,0,N,141,125,103,1,765,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3466,9E,N330PQ,3466,14492,RDU,"Raleigh/Durham, NC",13487,MSP,"Minneapolis, MN",847,842,-5,36,918,1036,5,1045,1041,-4,0,,0,N,178,179,138,1,980,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3467,9E,N8928A,3467,11203,CWA,"Mosinee, WI",11433,DTW,"Detroit, MI",1255,1253,-2,16,1309,1511,8,1508,1519,11,0,,0,N,73,86,62,1,363,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3467,9E,N8928A,3467,11433,DTW,"Detroit, MI",11203,CWA,"Mosinee, WI",1200,1157,-3,24,1221,1225,2,1229,1227,-2,0,,0,N,89,90,64,1,363,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3468,9E,N8847A,3468,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",1358,1353,-5,21,1414,1403,10,1420,1413,-7,0,,0,N,82,80,49,1,302,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3468,9E,N8847A,3468,13422,MOB,"Mobile, AL",10397,ATL,"Atlanta, GA",1445,1440,-5,12,1452,1644,9,1706,1653,-13,0,,0,N,81,73,52,1,302,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3469,9E,N927XJ,3469,10994,CHS,"Charleston, SC",12953,LGA,"New York, NY",600,,,,,,,759,,,1,B,0,N,119,,,1,641,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3470,9E,N840AY,3470,10721,BOS,"Boston, MA",10792,BUF,"Buffalo, NY",859,,,,,,,1039,,,1,B,0,N,100,,,1,395,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3471,9E,N912XJ,3471,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1925,,,,,,,2049,,,1,B,0,N,84,,,1,187,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3472,9E,N933XJ,3472,13342,MKE,"Milwaukee, WI",12953,LGA,"New York, NY",930,925,-5,14,939,1224,14,1246,1238,-8,0,,0,N,136,133,105,1,738,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3473,9E,N8894A,3473,10721,BOS,"Boston, MA",10792,BUF,"Buffalo, NY",1410,1411,1,47,1458,1559,7,1550,1606,16,0,,0,N,100,115,61,1,395,0,0,16,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3474,9E,N297PQ,3474,12266,IAH,"Houston, TX",13487,MSP,"Minneapolis, MN",745,738,-7,22,800,1033,7,1040,1040,,0,,0,N,175,182,153,1,1034,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3475,9E,N228PQ,3475,11433,DTW,"Detroit, MI",12339,IND,"Indianapolis, IN",1959,2220,141,15,2235,2312,4,2111,2316,125,0,,0,N,72,56,37,1,231,125,0,0,0,0,,,,
2018-03-08,DL,DL_CODESHARE,DL,3476,9E,N181PQ,3476,12953,LGA,"New York, NY",10693,BNA,"Nashville, TN",1855,1849,-6,36,1925,2016,7,2034,2023,-11,0,,0,N,159,154,111,1,764,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3477,9E,N8970D,3477,10434,AVP,"Scranton/Wilkes-Barre, PA",11433,DTW,"Detroit, MI",600,553,-7,38,631,735,8,747,743,-4,0,,0,N,107,110,64,1,399,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3478,9E,N913XJ,3478,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1500,1628,88,38,1706,1754,11,1627,1805,98,0,,0,N,87,97,48,1,187,0,6,10,0,82,,,,
2018-03-08,DL,DL_CODESHARE,DL,3479,9E,N326PQ,3479,11433,DTW,"Detroit, MI",12478,JFK,"New York, NY",1533,1529,-4,18,1547,1713,7,1729,1720,-9,0,,0,N,116,111,86,1,509,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3480,9E,N314PQ,3480,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",729,726,-3,16,742,845,10,845,855,10,0,,0,N,136,149,123,1,689,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3481,9E,N316PQ,3481,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",1655,1652,-3,9,1701,1655,5,1721,1700,-21,0,,0,N,86,68,54,1,264,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3481,9E,N316PQ,3481,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",1805,1800,-5,27,1827,2011,4,2025,2015,-10,0,,0,N,80,75,44,1,264,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3482,9E,N835AY,3482,12953,LGA,"New York, NY",10990,CHO,"Charlottesville, VA",2105,2056,-9,22,2118,2210,2,2233,2212,-21,0,,0,N,88,76,52,1,305,,,,,,,,,
2018-03-08,DL,DL_CODESHARE,DL,3483,9E,N8886A,3483,10397,ATL,"Atlanta, GA",11150,CSG,"Columbus, GA",1000,1046,46,15,1101,1118,2,1045,1120,35,0,,0,N,45,34,17,1,83,5,0,0,0,30,,,,
