,crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,year,month,day,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny,orig_region_East-South Central,orig_region_Mid-Atlantic,orig_region_New England,orig_region_North-West,orig_region_Offshore Territory,orig_region_Pacific,orig_region_South-Atlantic,orig_region_South-West,orig_region_West-North Central,orig_region_West-South Central,dest_region_East-South Central,dest_region_Mid-Atlantic,dest_region_New England,dest_region_North-West,dest_region_Offshore Territory,dest_region_Pacific,dest_region_South-Atlantic,dest_region_South-West,dest_region_West-North Central,dest_region_West-South Central
100,1405,1506,121.0,1.0,610.0,2018,7,12,2,2,11.366071428571429,6.486486486486487,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,1805,1900,55.0,1.0,140.0,2018,1,9,3,3,6.201438848920863,-2.25,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102,1144,1505,141.0,1.0,846.0,2018,12,20,0,2,1.3088235294117647,7.986149584487535,16.312883435582823,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,1836,2056,80.0,1.0,240.0,2019,9,30,3,3,8.521739130434783,12.64,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1953,2223,150.0,1.0,861.0,2019,7,17,3,1,20.82941176470588,9.606741573033707,9.975708502024291,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
105,1720,2003,163.0,1.0,937.0,2018,5,14,3,3,20.82941176470588,11.220095693779903,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
106,845,1115,150.0,1.0,853.0,2019,5,5,0,0,4.353191489361702,5.920634920634921,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,600,830,150.0,1.0,757.0,2019,12,29,0,0,2.140625,6.5423728813559325,16.312883435582823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108,2015,11,176.0,1.0,1008.0,2019,6,9,3,1,4.353191489361702,11.220095693779903,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
109,1045,1305,260.0,1.0,1621.0,2019,12,25,0,2,3.1911764705882355,3.8076923076923075,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110,1355,1455,60.0,1.0,222.0,2019,3,6,2,2,-1.7083333333333333,2.3125,0.2486865148861646,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,1910,2115,125.0,1.0,603.0,2019,11,1,3,1,8.142857142857142,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,833,1145,132.0,1.0,860.0,2018,10,4,0,0,14.764705882352942,5.1256830601092895,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1450,2150,240.0,1.0,1892.0,2018,12,30,2,1,2.4728682170542635,-0.040169133192389,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,1549,1655,66.0,1.0,236.0,2018,2,28,2,2,-0.7631578947368421,2.7577092511013217,-8.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,1420,1535,75.0,1.0,83.0,2018,10,6,2,2,13.333333333333334,0.8445945945945946,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
116,1230,1520,110.0,1.0,626.0,2018,10,8,2,2,2.4728682170542635,-2.1129943502824857,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,1100,1402,122.0,1.0,612.0,2019,7,23,0,2,8.521739130434783,7.032258064516129,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,836,940,124.0,1.0,590.0,2018,6,8,0,0,-3.074829931972789,12.547231270358306,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
119,920,1038,78.0,1.0,314.0,2018,6,26,0,0,2.4728682170542635,-5.833333333333333,0.2486865148861646,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,2235,2335,60.0,1.0,192.0,2018,9,6,1,1,3.1911764705882355,2.440677966101695,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
121,1055,1231,96.0,1.0,482.0,2019,6,30,0,2,-2.5,5.974789915966387,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122,1344,1523,99.0,1.0,372.0,2019,5,22,2,2,3.246987951807229,-4.086956521739131,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,901,1159,178.0,1.0,946.0,2018,1,31,0,0,8.71359223300971,-0.040169133192389,12.312328767123288,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124,606,756,110.0,1.0,391.0,2018,7,12,0,0,6.555555555555555,12.547231270358306,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
125,835,1040,125.0,1.0,663.0,2019,8,25,0,0,0.2987012987012987,2.806451612903226,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,1510,1650,100.0,1.0,447.0,2018,10,18,2,2,3.6157205240174672,3.2777777777777777,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127,1735,1827,52.0,1.0,73.0,2019,1,17,3,3,10.992424242424242,-5.066666666666666,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
128,1411,1501,110.0,1.0,516.0,2019,9,13,2,2,23.25,7.986149584487535,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
129,844,1145,121.0,1.0,641.0,2019,9,11,0,0,10.992424242424242,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130,1705,1825,80.0,1.0,365.0,2019,8,12,3,3,-3.8260869565217392,2.7577092511013217,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
131,600,720,260.0,1.0,1678.0,2018,4,30,0,0,2.140625,2.7577092511013217,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,1345,1550,65.0,1.0,214.0,2018,11,17,2,2,2.4909090909090907,-0.040169133192389,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,854,1034,100.0,1.0,308.0,2018,10,29,0,0,2.0987654320987654,12.547231270358306,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,635,840,65.0,1.0,328.0,2019,9,5,0,0,3.3743589743589744,-0.15384615384615385,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
135,810,1120,130.0,1.0,725.0,2019,12,11,0,0,5.879310344827586,5.653846153846154,3.9402271368798565,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,1624,1732,68.0,1.0,228.0,2018,9,14,2,3,3.3659574468085105,-3.7857142857142856,0.2486865148861646,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,1128,1454,146.0,1.0,853.0,2019,10,30,0,2,2.4728682170542635,7.986149584487535,16.312883435582823,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,956,1130,94.0,1.0,383.0,2018,10,19,0,0,22.07547169811321,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,848,1016,88.0,1.0,210.0,2019,2,6,0,0,13.46875,-0.2,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,1523,1611,48.0,1.0,163.0,2018,6,29,2,2,-2.4029850746268657,5.107142857142857,1.0377358490566038,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,1115,1501,166.0,1.0,1013.0,2018,1,22,0,2,7.538461538461538,6.31640625,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,1700,1817,77.0,1.0,324.0,2019,1,20,3,3,-2.6315789473684212,3.8076923076923075,12.312328767123288,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,1103,1230,87.0,1.0,257.0,2019,8,25,0,2,8.2,0.8445945945945946,5.078223270440252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,530,701,151.0,1.0,680.0,2018,12,1,0,0,4.353191489361702,7.986149584487535,16.312883435582823,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
145,2245,720,335.0,1.0,2611.0,2018,1,31,1,0,-0.7631578947368421,5.1256830601092895,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,1405,1837,152.0,1.0,1009.0,2019,4,22,2,3,3.3743589743589744,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
147,1350,1553,63.0,1.0,157.0,2018,1,9,2,2,8.521739130434783,3.4166666666666665,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1905,2015,70.0,1.0,341.0,2019,6,28,3,3,6.6125,-6.0,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,1640,1937,117.0,1.0,678.0,2018,11,14,2,3,8.521739130434783,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,1430,1635,125.0,1.0,695.0,2018,4,24,2,2,4.353191489361702,5.515463917525773,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
151,1405,1620,135.0,1.0,787.0,2018,7,8,2,2,20.82941176470588,-1.4881889763779528,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
152,1129,1858,269.0,1.0,1919.0,2018,7,27,0,3,1.3088235294117647,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,1943,2130,107.0,1.0,335.0,2018,10,25,3,1,-5.5,5.653846153846154,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,1939,2101,82.0,1.0,245.0,2019,4,5,3,1,5.375,0.8445945945945946,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155,1815,2008,113.0,1.0,427.0,2018,3,6,3,3,7.851851851851852,8.962962962962964,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
156,650,838,108.0,1.0,349.0,2019,7,25,0,0,4.353191489361702,8.442477876106194,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,1100,1500,360.0,1.0,2504.0,2019,2,17,0,2,-0.7631578947368421,5.107142857142857,1.0377358490566038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,710,850,220.0,1.0,1363.0,2018,10,9,0,0,-1.6527777777777777,12.547231270358306,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
159,948,1253,185.0,1.0,1209.0,2018,2,23,0,2,6.568421052631579,0.5714285714285714,16.312883435582823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
160,1810,2349,219.0,1.0,1635.0,2019,11,25,3,1,3.6157205240174672,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,1015,1735,260.0,1.0,1866.0,2019,3,17,0,3,3.3659574468085105,5.9855072463768115,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,945,1130,105.0,1.0,623.0,2019,6,14,0,0,2.4909090909090907,5.920634920634921,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,1215,1315,120.0,1.0,528.0,2018,10,4,2,2,11.366071428571429,5.432558139534883,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,545,739,114.0,1.0,549.0,2018,5,21,0,0,13.16,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,859,1022,83.0,1.0,319.0,2018,4,21,0,0,3.246987951807229,-9.307692307692308,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166,1330,1534,124.0,1.0,491.0,2018,5,26,2,2,8.521739130434783,6.486486486486487,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,1755,1900,65.0,1.0,196.0,2019,5,16,3,3,34.06666666666667,5.432558139534883,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
168,1716,1911,235.0,1.0,1431.0,2019,12,17,3,3,7.569148936170213,5.391891891891892,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
169,945,1050,65.0,1.0,226.0,2018,12,28,0,0,1.3088235294117647,2.7577092511013217,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,619,744,85.0,1.0,282.0,2018,4,12,0,0,-1.0526315789473684,5.432558139534883,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
171,1818,2112,114.0,1.0,680.0,2019,6,10,3,1,10.992424242424242,5.432558139534883,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
172,536,700,84.0,1.0,155.0,2019,1,28,0,0,-12.142857142857142,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,1500,1616,76.0,1.0,209.0,2018,4,26,2,2,12.975961538461538,52.92307692307692,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174,1850,2115,145.0,1.0,982.0,2019,2,1,3,1,4.410256410256411,10.2,9.975708502024291,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
175,1710,1802,112.0,1.0,584.0,2019,5,27,3,3,-3.074829931972789,3.8076923076923075,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
176,1716,1936,320.0,1.0,2269.0,2019,7,4,3,3,3.2672413793103448,3.2777777777777777,12.312328767123288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
177,2135,2356,321.0,1.0,1972.0,2018,3,20,1,1,6.568421052631579,9.221276595744682,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
178,1525,1705,160.0,1.0,896.0,2019,5,29,2,3,3.342857142857143,5.147465437788019,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
179,1815,2103,108.0,1.0,563.0,2018,5,29,3,1,7.705882352941177,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
180,552,941,169.0,1.0,1068.0,2018,6,4,0,0,6.101010101010101,-0.5096153846153846,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181,2100,2212,132.0,1.0,612.0,2018,9,18,1,1,3.246987951807229,6.31640625,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,759,1025,146.0,1.0,762.0,2018,8,7,0,0,8.6875,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,1753,1922,89.0,1.0,469.0,2019,8,9,3,3,7.569148936170213,9.4,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
184,1140,1317,157.0,1.0,773.0,2018,4,11,0,2,7.961538461538462,6.31640625,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1542,1720,98.0,1.0,352.0,2019,6,12,2,3,3.3659574468085105,2.3125,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,720,1017,117.0,1.0,588.0,2018,11,12,0,0,-2.6315789473684212,-2.1129943502824857,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,501,644,103.0,1.0,399.0,2019,11,21,0,0,8.71359223300971,7.032258064516129,12.312328767123288,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,1919,2235,136.0,1.0,719.0,2018,1,25,3,1,8.521739130434783,11.220095693779903,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189,2126,2258,92.0,1.0,442.0,2019,5,1,1,1,2.3117647058823527,-14.0,3.8531746031746033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
190,1405,1600,115.0,1.0,500.0,2019,7,9,2,2,8.6875,-9.307692307692308,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,805,1048,283.0,1.0,1626.0,2019,4,28,0,0,4.371621621621622,7.986149584487535,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192,845,1125,100.0,1.0,528.0,2019,9,26,0,0,4.353191489361702,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193,605,1150,225.0,1.0,1620.0,2019,4,14,0,0,10.992424242424242,5.653846153846154,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
194,1515,1620,65.0,1.0,224.0,2018,3,23,2,2,6.45,4.6437246963562755,0.2486865148861646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,1102,1315,193.0,1.0,1195.0,2018,5,20,0,2,4.889952153110048,-2.1129943502824857,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
196,1453,1626,93.0,1.0,356.0,2018,6,30,2,2,7.851851851851852,-0.040169133192389,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
197,1905,2020,75.0,1.0,337.0,2019,5,28,3,3,-0.7631578947368421,-3.578125,3.9402271368798565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198,600,930,150.0,1.0,907.0,2018,1,17,0,0,4.353191489361702,-0.040169133192389,3.9402271368798565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
199,1900,2104,124.0,1.0,679.0,2019,3,17,3,1,10.992424242424242,-7.142857142857143,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
200,1043,1230,107.0,1.0,431.0,2019,11,13,0,2,7.851851851851852,5.653846153846154,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
201,1755,1924,89.0,1.0,402.0,2019,6,7,3,3,14.333333333333334,-2.1129943502824857,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,1219,1353,94.0,1.0,516.0,2019,3,11,2,2,2.3117647058823527,2.810810810810811,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
203,1830,2154,144.0,1.0,900.0,2019,9,5,3,1,8.521739130434783,9.363636363636363,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,1225,1320,115.0,1.0,475.0,2019,10,16,2,2,3.6666666666666665,6.31640625,8.24934929724102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1810,1950,100.0,1.0,421.0,2019,2,18,3,3,-7.0,5.147465437788019,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,1320,1515,175.0,1.0,990.0,2018,11,9,2,2,20.82941176470588,8.442477876106194,3.9402271368798565,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2040,2158,78.0,1.0,198.0,2018,5,6,3,1,13.46875,15.789473684210526,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,1510,1640,210.0,1.0,1313.0,2019,3,9,2,2,3.1911764705882355,3.2777777777777777,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
209,1400,1540,100.0,1.0,429.0,2019,2,2,2,2,7.380952380952381,1.1374407582938388,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
210,1632,1944,192.0,1.0,1237.0,2018,9,26,2,3,3.2672413793103448,5.1256830601092895,12.312328767123288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
211,851,1156,125.0,1.0,675.0,2019,4,21,0,0,2.4909090909090907,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212,1520,1615,115.0,1.0,528.0,2019,6,6,2,2,1.2,6.31640625,5.078223270440252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1554,1948,174.0,1.0,1066.0,2019,9,24,2,3,2.727272727272727,9.606741573033707,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
214,1810,1943,153.0,1.0,783.0,2018,5,9,3,3,13.16,6.31640625,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2155,2300,65.0,1.0,236.0,2018,8,20,1,1,5.15566037735849,12.547231270358306,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
216,1223,1353,90.0,1.0,354.0,2019,12,1,2,2,-6.0,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
