city,state_id,lat,lng,timezone,city_state
Cedar Point,NC,34.6861,-77.0833,America/New_York,"Cedar Point, NC"
Buckhorn,CA,38.4548,-120.5323,America/Los_Angeles,"Buckhorn, CA"
Edgerton,OH,41.4493,-84.75,America/New_York,"Edgerton, OH"
Dunkirk,MD,38.7156,-76.673,America/New_York,"Dunkirk, MD"
Lake Hamilton,AR,34.4264,-93.0887,America/Chicago,"Lake Hamilton, AR"
Horse Shoe,NC,35.3423,-82.5568,America/New_York,"Horse Shoe, NC"
Anahuac,TX,29.7649,-94.6787,America/Chicago,"Anahuac, TX"
Commercial Point,OH,39.7809,-83.0387,America/New_York,"Commercial Point, OH"
Earle,AR,35.2734,-90.4642,America/Chicago,"Earle, AR"
Ester,AK,64.8646,-148.0916,America/Anchorage,"Ester, AK"
Port Sulphur,LA,29.5046,-89.7206,America/Chicago,"Port Sulphur, LA"
Cambridge,IL,41.2984,-90.1907,America/Chicago,"Cambridge, IL"
Pinedale,WY,42.8676,-109.8707,America/Denver,"Pinedale, WY"
Aviston,IL,38.6162,-89.6087,America/Chicago,"Aviston, IL"
Cherryvale,KS,37.2690,-95.5536,America/Chicago,"Cherryvale, KS"
Chester,WV,40.6129,-80.5628,America/New_York,"Chester, WV"
Peebles,OH,38.9463,-83.4094,America/New_York,"Peebles, OH"
Indian Springs,GA,34.9606,-85.159,America/New_York,"Indian Springs, GA"
Lavallette,NJ,39.9699,-74.0723,America/New_York,"Lavallette, NJ"
Manchester,MI,42.1483,-84.0346,America/Detroit,"Manchester, MI"
Aguas Claras,PR,18.2447,-65.6662,America/Puerto_Rico,"Aguas Claras, PR"
Boquerón,PR,18.0340,-67.1714,America/Puerto_Rico,"Boquerón, PR"
Centerville,CA,40.5430,-122.4638,America/Los_Angeles,"Centerville, CA"
Spring Grove,PA,39.8808,-76.8641,America/New_York,"Spring Grove, PA"
New Carlisle,IN,41.7018,-86.4916,America/Indiana/Indianapolis,"New Carlisle, IN"
East Ithaca,NY,42.4276,-76.4612,America/New_York,"East Ithaca, NY"
Corazón,PR,17.9940,-66.0833,America/Puerto_Rico,"Corazón, PR"
St. George,MO,38.5376,-90.3121,America/Chicago,"St. George, MO"
Lincoln Park,NY,41.9566,-74.0018,America/New_York,"Lincoln Park, NY"
Mount Zion,GA,33.6408,-85.1803,America/New_York,"Mount Zion, GA"
Sparta,MO,37.0019,-93.0843,America/Chicago,"Sparta, MO"
Woodside East,DE,39.0676,-75.5376,America/New_York,"Woodside East, DE"
Rockwell City,IA,42.3981,-94.6289,America/Chicago,"Rockwell City, IA"
Lewisville,WA,45.8128,-122.5143,America/Los_Angeles,"Lewisville, WA"
Oakwood,PA,41.0111,-80.3792,America/New_York,"Oakwood, PA"
Carnation,WA,47.6443,-121.904,America/Los_Angeles,"Carnation, WA"
Coaldale,PA,40.8197,-75.9161,America/New_York,"Coaldale, PA"
Ogdensburg,NJ,41.0769,-74.5973,America/New_York,"Ogdensburg, NJ"
Bodfish,CA,35.5765,-118.4764,America/Los_Angeles,"Bodfish, CA"
Mineralwells,WV,39.1807,-81.513,America/New_York,"Mineralwells, WV"
Imperial,NE,40.5145,-101.6374,America/Denver,"Imperial, NE"
Salem,AR,34.6308,-92.5605,America/Chicago,"Salem, AR"
Humboldt,KS,37.8125,-95.4363,America/Chicago,"Humboldt, KS"
Maple Lake,MN,45.2334,-94.0063,America/Chicago,"Maple Lake, MN"
Toftrees,PA,40.8249,-77.885,America/New_York,"Toftrees, PA"
Whitesboro,AL,34.1682,-86.0572,America/Chicago,"Whitesboro, AL"
Weldon,CA,35.6431,-118.3102,America/Los_Angeles,"Weldon, CA"
Adams,WI,43.9554,-89.8169,America/Chicago,"Adams, WI"
New Ellenton,SC,33.4199,-81.6826,America/New_York,"New Ellenton, SC"
Ramapo College of New Jersey,NJ,41.0814,-74.175,America/New_York,"Ramapo College of New Jersey, NJ"
Tres Arroyos,NM,35.6799,-106.0398,America/Denver,"Tres Arroyos, NM"
North Seekonk,MA,41.8883,-71.3297,America/New_York,"North Seekonk, MA"
Colquitt,GA,31.1741,-84.7319,America/New_York,"Colquitt, GA"
Chelsea,OK,36.5321,-95.4346,America/Chicago,"Chelsea, OK"
Macopin,NJ,41.0336,-74.3828,America/New_York,"Macopin, NJ"
Arial,SC,34.8463,-82.6405,America/New_York,"Arial, SC"
Vernonia,OR,45.8611,-123.1834,America/Los_Angeles,"Vernonia, OR"
Maricopa,CA,35.0516,-119.4058,America/Los_Angeles,"Maricopa, CA"
Cudjoe Key,FL,24.6745,-81.4986,America/New_York,"Cudjoe Key, FL"
Carterville,MO,37.1466,-94.4388,America/Chicago,"Carterville, MO"
Atlanta,IL,40.2638,-89.2309,America/Chicago,"Atlanta, IL"
Leechburg,PA,40.6302,-79.6022,America/New_York,"Leechburg, PA"
Monserrate,PR,18.4367,-66.3579,America/Puerto_Rico,"Monserrate, PR"
Delmar,DE,38.4651,-75.5553,America/New_York,"Delmar, DE"
Wellington,TX,34.8538,-100.214,America/Chicago,"Wellington, TX"
Cowarts,AL,31.2034,-85.3057,America/Chicago,"Cowarts, AL"
Ault,CO,40.5893,-104.7392,America/Denver,"Ault, CO"
Cave Junction,OR,42.1672,-123.6473,America/Los_Angeles,"Cave Junction, OR"
One Loudoun,VA,39.0505,-77.456,America/New_York,"One Loudoun, VA"
Leetonia,OH,40.8785,-80.7624,America/New_York,"Leetonia, OH"
Bawcomville,LA,32.4702,-92.1736,America/Chicago,"Bawcomville, LA"
Conway,PA,40.6674,-80.2411,America/New_York,"Conway, PA"
South Deerfield,MA,42.4795,-72.5947,America/New_York,"South Deerfield, MA"
Jamestown,OH,39.6599,-83.7424,America/New_York,"Jamestown, OH"
Mickleton,NJ,39.7921,-75.2437,America/New_York,"Mickleton, NJ"
Zolfo Springs,FL,27.4926,-81.7869,America/New_York,"Zolfo Springs, FL"
Ferrum,VA,36.9314,-80.0148,America/New_York,"Ferrum, VA"
Maugansville,MD,39.6937,-77.7472,America/New_York,"Maugansville, MD"
Hyde Park,PA,40.3755,-75.924,America/New_York,"Hyde Park, PA"
Apalachin,NY,42.0639,-76.1567,America/New_York,"Apalachin, NY"
Krebs,OK,34.9301,-95.7189,America/Chicago,"Krebs, OK"
Sewall's Point,FL,27.1971,-80.1982,America/New_York,"Sewall's Point, FL"
Elysburg,PA,40.8680,-76.5492,America/New_York,"Elysburg, PA"
Pleasantville,IA,41.3868,-93.2731,America/Chicago,"Pleasantville, IA"
Taylorsville,NC,35.9175,-81.1754,America/New_York,"Taylorsville, NC"
Anthony,KS,37.1588,-98.0418,America/Chicago,"Anthony, KS"
Greybull,WY,44.4887,-108.0592,America/Denver,"Greybull, WY"
Jamestown,TN,36.4319,-84.9341,America/Chicago,"Jamestown, TN"
Southwest Greensburg,PA,40.2919,-79.5478,America/New_York,"Southwest Greensburg, PA"
Stanley,VA,38.5769,-78.5027,America/New_York,"Stanley, VA"
Gates Mills,OH,41.5316,-81.41,America/New_York,"Gates Mills, OH"
Shawneeland,VA,39.1968,-78.3465,America/New_York,"Shawneeland, VA"
Owingsville,KY,38.1364,-83.7604,America/New_York,"Owingsville, KY"
Monteagle,TN,35.2367,-85.8513,America/Chicago,"Monteagle, TN"
Bryant,WA,48.2400,-122.1638,America/Los_Angeles,"Bryant, WA"
Shiner,TX,29.4332,-97.1734,America/Chicago,"Shiner, TX"
Glasco,NY,42.0454,-73.9477,America/New_York,"Glasco, NY"
Utica,OH,40.2335,-82.441,America/New_York,"Utica, OH"
Alpha,NJ,40.6598,-75.1571,America/New_York,"Alpha, NJ"
Calhoun City,MS,33.8588,-89.3145,America/Chicago,"Calhoun City, MS"
Burnt Store Marina,FL,26.7645,-82.0507,America/New_York,"Burnt Store Marina, FL"
Piketon,OH,39.0649,-82.9986,America/New_York,"Piketon, OH"
Little River-Academy,TX,30.9876,-97.3531,America/Chicago,"Little River-Academy, TX"
Brownsville,OR,44.3922,-122.9834,America/Los_Angeles,"Brownsville, OR"
North Judson,IN,41.2161,-86.7769,America/Indiana/Knox,"North Judson, IN"
Lisbon,IA,41.9205,-91.3916,America/Chicago,"Lisbon, IA"
Eagle,WI,42.8790,-88.4697,America/Chicago,"Eagle, WI"
Mooreville,MS,34.2649,-88.5768,America/Chicago,"Mooreville, MS"
Buena Vista,PR,17.9964,-66.0515,America/Puerto_Rico,"Buena Vista, PR"
Churchville,NY,43.1034,-77.8825,America/New_York,"Churchville, NY"
Baldwinville,MA,42.6048,-72.0771,America/New_York,"Baldwinville, MA"
Chouteau,OK,36.1894,-95.3374,America/Chicago,"Chouteau, OK"
Plainfield Village,CT,41.6766,-71.925,America/New_York,"Plainfield Village, CT"
Spring Park,MN,44.9364,-93.632,America/Chicago,"Spring Park, MN"
Carlton,OR,45.2945,-123.1753,America/Los_Angeles,"Carlton, OR"
Navassa,NC,34.2831,-78.0291,America/New_York,"Navassa, NC"
Bangor,MI,42.3120,-86.1135,America/Detroit,"Bangor, MI"
Coventry Lake,CT,41.7732,-72.3299,America/New_York,"Coventry Lake, CT"
Red Lodge,MT,45.1933,-109.2501,America/Denver,"Red Lodge, MT"
Chinchilla,PA,41.4846,-75.666,America/New_York,"Chinchilla, PA"
Ferdinand,IN,38.2270,-86.8631,America/Indiana/Vincennes,"Ferdinand, IN"
Kahoka,MO,40.4237,-91.7187,America/Chicago,"Kahoka, MO"
East Jordan,MI,45.1547,-85.13,America/Detroit,"East Jordan, MI"
St. Ignace,MI,45.8694,-84.7258,America/Detroit,"St. Ignace, MI"
Belcourt,ND,48.8417,-99.7447,America/Chicago,"Belcourt, ND"
Basile,LA,30.4855,-92.6009,America/Chicago,"Basile, LA"
Pinckney,MI,42.4543,-83.9457,America/Detroit,"Pinckney, MI"
Huntington,UT,39.3302,-110.9628,America/Denver,"Huntington, UT"
Deltana,AK,63.8723,-145.2158,America/Anchorage,"Deltana, AK"
Sneads,FL,30.7085,-84.9249,America/Chicago,"Sneads, FL"
Adamstown,MD,39.3070,-77.4692,America/New_York,"Adamstown, MD"
Redgranite,WI,44.0513,-89.1059,America/Chicago,"Redgranite, WI"
Herington,KS,38.6862,-96.8669,America/Chicago,"Herington, KS"
Hudson,IL,40.6054,-88.9891,America/Chicago,"Hudson, IL"
Detroit Beach,MI,41.9314,-83.3294,America/Detroit,"Detroit Beach, MI"
Pequot Lakes,MN,46.5875,-94.2983,America/Chicago,"Pequot Lakes, MN"
Ganado,TX,29.0413,-96.511,America/Chicago,"Ganado, TX"
Neodesha,KS,37.4241,-95.6848,America/Chicago,"Neodesha, KS"
Leonville,LA,30.4661,-91.9811,America/Chicago,"Leonville, LA"
East Kapolei,HI,21.3633,-158.041,Pacific/Honolulu,"East Kapolei, HI"
Brookwood,AL,33.2398,-87.3277,America/Chicago,"Brookwood, AL"
Piru,CA,34.4064,-118.8019,America/Los_Angeles,"Piru, CA"
St. Paris,OH,40.1270,-83.9644,America/New_York,"St. Paris, OH"
Hertford,NC,36.1813,-76.4673,America/New_York,"Hertford, NC"
El Mangó,PR,18.2345,-65.8751,America/Puerto_Rico,"El Mangó, PR"
Dry Ridge,KY,38.6838,-84.6005,America/New_York,"Dry Ridge, KY"
Fox Lake Hills,IL,42.4127,-88.127,America/Chicago,"Fox Lake Hills, IL"
Benton,LA,32.6907,-93.7401,America/Chicago,"Benton, LA"
Wheeler AFB,HI,21.4756,-158.0352,Pacific/Honolulu,"Wheeler AFB, HI"
Sea Isle City,NJ,39.1523,-74.6976,America/New_York,"Sea Isle City, NJ"
Thorsby,AL,32.9169,-86.7203,America/Chicago,"Thorsby, AL"
Mont Clare,PA,40.1378,-75.4983,America/New_York,"Mont Clare, PA"
Moundridge,KS,38.2021,-97.515,America/Chicago,"Moundridge, KS"
Eureka Mill,SC,34.7180,-81.1929,America/New_York,"Eureka Mill, SC"
Orchard Grass Hills,KY,38.3234,-85.5236,America/New_York,"Orchard Grass Hills, KY"
Trexlertown,PA,40.5523,-75.6039,America/New_York,"Trexlertown, PA"
Camden,OH,39.6372,-84.6446,America/New_York,"Camden, OH"
Adamsville,TN,35.2564,-88.3862,America/Chicago,"Adamsville, TN"
South Taft,CA,35.1293,-119.4575,America/Los_Angeles,"South Taft, CA"
Cherokee,NC,35.4860,-83.3011,America/New_York,"Cherokee, NC"
Lillian,AL,30.4122,-87.432,America/Chicago,"Lillian, AL"
South Fulton,TN,36.4931,-88.8835,America/Chicago,"South Fulton, TN"
Creola,AL,30.8906,-88.0132,America/Chicago,"Creola, AL"
Leith-Hatfield,PA,39.8772,-79.7314,America/New_York,"Leith-Hatfield, PA"
Lofall,WA,47.8114,-122.6563,America/Los_Angeles,"Lofall, WA"
Icard,NC,35.7253,-81.4581,America/New_York,"Icard, NC"
Hanscom AFB,MA,42.4582,-71.2793,America/New_York,"Hanscom AFB, MA"
Hart,MI,43.6955,-86.3679,America/Detroit,"Hart, MI"
Mediapolis,IA,41.0079,-91.1636,America/Chicago,"Mediapolis, IA"
Watsontown,PA,41.0851,-76.8646,America/New_York,"Watsontown, PA"
Stonewood,WV,39.2502,-80.3054,America/New_York,"Stonewood, WV"
Dousman,WI,43.0092,-88.4771,America/Chicago,"Dousman, WI"
Charlotte,TN,36.1861,-87.3389,America/Chicago,"Charlotte, TN"
Belzoni,MS,33.1804,-90.4863,America/Chicago,"Belzoni, MS"
Redington Shores,FL,27.8293,-82.8277,America/New_York,"Redington Shores, FL"
Kemah,TX,29.5309,-95.0196,America/Chicago,"Kemah, TX"
Campo Rico,PR,18.3391,-65.8943,America/Puerto_Rico,"Campo Rico, PR"
Milan,IN,39.1253,-85.127,America/Indiana/Indianapolis,"Milan, IN"
Bear Creek,FL,27.7542,-82.7285,America/New_York,"Bear Creek, FL"
St. Pauls,NC,34.8086,-78.9751,America/New_York,"St. Pauls, NC"
Ord,NE,41.5993,-98.9166,America/Chicago,"Ord, NE"
Goliad,TX,28.6708,-97.3917,America/Chicago,"Goliad, TX"
Pawnee,OK,36.3484,-96.8025,America/Chicago,"Pawnee, OK"
Jackson,SC,33.3283,-81.7925,America/New_York,"Jackson, SC"
Everett,PA,40.0132,-78.3666,America/New_York,"Everett, PA"
Springfield,SD,42.8624,-97.8964,America/Chicago,"Springfield, SD"
Dublin,PA,40.3730,-75.2041,America/New_York,"Dublin, PA"
Plainview,TN,36.1807,-83.7933,America/New_York,"Plainview, TN"
Halls,TN,35.8795,-89.405,America/Chicago,"Halls, TN"
Narrows,VA,37.3316,-80.8082,America/New_York,"Narrows, VA"
Fort Valley,AZ,35.3228,-111.7399,America/Phoenix,"Fort Valley, AZ"
Rising Sun,IN,38.9531,-84.8544,America/New_York,"Rising Sun, IN"
Lake Mills,IA,43.4169,-93.5315,America/Chicago,"Lake Mills, IA"
Logan,WV,37.8509,-81.9857,America/New_York,"Logan, WV"
Frankton,IN,40.2210,-85.7718,America/Indiana/Indianapolis,"Frankton, IN"
Burns Harbor,IN,41.6187,-87.1257,America/Chicago,"Burns Harbor, IN"
Richmond,IL,42.4639,-88.3093,America/Chicago,"Richmond, IL"
Cascade,IA,42.3018,-91.0048,America/Chicago,"Cascade, IA"
Thruston,KY,37.7903,-87.0265,America/Chicago,"Thruston, KY"
Saugerties South,NY,42.0606,-73.9522,America/New_York,"Saugerties South, NY"
Hoback,WY,43.3082,-110.7443,America/Denver,"Hoback, WY"
East Brooklyn,CT,41.7981,-71.902,America/New_York,"East Brooklyn, CT"
Slater,MO,39.2227,-93.065,America/Chicago,"Slater, MO"
Village of Four Seasons,MO,38.1974,-92.7179,America/Chicago,"Village of Four Seasons, MO"
Jauca,PR,17.9638,-66.3673,America/Puerto_Rico,"Jauca, PR"
Scottsville,NY,43.0221,-77.7555,America/New_York,"Scottsville, NY"
Kentwood,LA,30.9339,-90.5153,America/Chicago,"Kentwood, LA"
Elk Point,SD,42.6812,-96.6805,America/Chicago,"Elk Point, SD"
Blacksburg,SC,35.1220,-81.5182,America/New_York,"Blacksburg, SC"
St. Charles,MI,43.2988,-84.1476,America/Detroit,"St. Charles, MI"
Southmont,PA,40.3108,-78.9327,America/New_York,"Southmont, PA"
Anza,CA,33.5678,-116.6966,America/Los_Angeles,"Anza, CA"
Manatee Road,FL,29.5145,-82.9192,America/New_York,"Manatee Road, FL"
Hoyt Lakes,MN,47.5601,-92.1163,America/Chicago,"Hoyt Lakes, MN"
Oakland,MD,39.4165,-79.4022,America/New_York,"Oakland, MD"
Arnold,CA,38.2465,-120.3479,America/Los_Angeles,"Arnold, CA"
Gurdon,AR,33.9154,-93.1545,America/Chicago,"Gurdon, AR"
Choctaw Lake,OH,39.9609,-83.4874,America/New_York,"Choctaw Lake, OH"
Winnsboro Mills,SC,34.3561,-81.0708,America/New_York,"Winnsboro Mills, SC"
Slater-Marietta,SC,35.0348,-82.4926,America/New_York,"Slater-Marietta, SC"
Richgrove,CA,35.7966,-119.1069,America/Los_Angeles,"Richgrove, CA"
Springfield,MN,44.2372,-94.9819,America/Chicago,"Springfield, MN"
Coalgate,OK,34.5323,-96.2209,America/Chicago,"Coalgate, OK"
Spencer,WV,38.8024,-81.3531,America/New_York,"Spencer, WV"
Cumberland,KY,36.9824,-82.992,America/New_York,"Cumberland, KY"
Pojoaque,NM,35.8962,-106.0105,America/Denver,"Pojoaque, NM"
Oxford,GA,33.6277,-83.8721,America/New_York,"Oxford, GA"
Barahona,PR,18.3522,-66.4442,America/Puerto_Rico,"Barahona, PR"
Bluff City,TN,36.4589,-82.2768,America/New_York,"Bluff City, TN"
South Zanesville,OH,39.9036,-82.0179,America/New_York,"South Zanesville, OH"
Northwest Ithaca,NY,42.4578,-76.5387,America/New_York,"Northwest Ithaca, NY"
Wanchese,NC,35.8399,-75.6383,America/New_York,"Wanchese, NC"
Lopezville,TX,26.2453,-98.1537,America/Chicago,"Lopezville, TX"
Liberty City,TX,32.4502,-94.9439,America/Chicago,"Liberty City, TX"
Watchtower,NY,41.6370,-74.2633,America/New_York,"Watchtower, NY"
Lewiston,UT,41.9619,-111.8799,America/Denver,"Lewiston, UT"
L'Anse,MI,46.7526,-88.4477,America/Detroit,"L'Anse, MI"
Rockwell,NC,35.5538,-80.407,America/New_York,"Rockwell, NC"
Wellsburg,WV,40.2810,-80.6102,America/New_York,"Wellsburg, WV"
Craigsville,WV,38.3246,-80.645,America/New_York,"Craigsville, WV"
Chester,CA,40.3017,-121.2339,America/Los_Angeles,"Chester, CA"
Walnut Cove,NC,36.2938,-80.1408,America/New_York,"Walnut Cove, NC"
Pine Grove,PA,40.5535,-76.386,America/New_York,"Pine Grove, PA"
South Temple,PA,40.3990,-75.9223,America/New_York,"South Temple, PA"
Haskell,OK,35.8187,-95.6805,America/Chicago,"Haskell, OK"
Masury,OH,41.2083,-80.5378,America/New_York,"Masury, OH"
Wilber,NE,40.4810,-96.9645,America/Chicago,"Wilber, NE"
Star City,WV,39.6587,-79.9868,America/New_York,"Star City, WV"
San Juan Bautista,CA,36.8450,-121.5371,America/Los_Angeles,"San Juan Bautista, CA"
Ranchos de Taos,NM,36.3619,-105.6016,America/Denver,"Ranchos de Taos, NM"
Columbia,CA,38.0333,-120.4096,America/Los_Angeles,"Columbia, CA"
Shorewood Hills,WI,43.0789,-89.4468,America/Chicago,"Shorewood Hills, WI"
Aceitunas,PR,18.4455,-67.0669,America/Puerto_Rico,"Aceitunas, PR"
Warrenton,GA,33.4067,-82.6653,America/New_York,"Warrenton, GA"
McCamey,TX,31.1325,-102.22,America/Chicago,"McCamey, TX"
Bellerose Terrace,NY,40.7221,-73.7252,America/New_York,"Bellerose Terrace, NY"
Malone,FL,30.9589,-85.1622,America/Chicago,"Malone, FL"
Jellico,TN,36.5651,-84.1355,America/New_York,"Jellico, TN"
Lebanon South,PA,40.3280,-76.4066,America/New_York,"Lebanon South, PA"
Blossburg,PA,41.6795,-77.069,America/New_York,"Blossburg, PA"
Watervliet,MI,42.1883,-86.2576,America/Detroit,"Watervliet, MI"
Fairmont City,IL,38.6504,-90.1024,America/Chicago,"Fairmont City, IL"
Bellevue,IA,42.2624,-90.4318,America/Chicago,"Bellevue, IA"
Genoa,OH,41.5202,-83.3619,America/New_York,"Genoa, OH"
Morrisville,NY,42.8987,-75.6448,America/New_York,"Morrisville, NY"
Rainier,OR,46.0768,-122.9405,America/Los_Angeles,"Rainier, OR"
Townsend,MT,46.3192,-111.5197,America/Denver,"Townsend, MT"
Ringgold,LA,32.3261,-93.2836,America/Chicago,"Ringgold, LA"
Aristocrat Ranchettes,CO,40.1096,-104.7549,America/Denver,"Aristocrat Ranchettes, CO"
Delcambre,LA,29.9516,-91.9916,America/Chicago,"Delcambre, LA"
Lake Belvedere Estates,FL,26.6888,-80.1326,America/New_York,"Lake Belvedere Estates, FL"
La Plata,NM,36.8952,-108.2003,America/Denver,"La Plata, NM"
Dundee,NY,42.5236,-76.9775,America/New_York,"Dundee, NY"
Alorton,IL,38.5849,-90.1138,America/Chicago,"Alorton, IL"
Fredonia,KS,37.5327,-95.822,America/Chicago,"Fredonia, KS"
Riverside,AL,33.6171,-86.2042,America/Chicago,"Riverside, AL"
Benavides,TX,27.5969,-98.4137,America/Chicago,"Benavides, TX"
Valley View,OH,41.3831,-81.6067,America/New_York,"Valley View, OH"
Midway,GA,31.8003,-81.419,America/New_York,"Midway, GA"
Hunter,TN,36.3978,-82.1511,America/New_York,"Hunter, TN"
Bennington,NE,41.3682,-96.1616,America/Chicago,"Bennington, NE"
Hawley,MN,46.8770,-96.318,America/Chicago,"Hawley, MN"
New Glarus,WI,42.8132,-89.6337,America/Chicago,"New Glarus, WI"
Wakarusa,IN,41.5336,-86.0137,America/Indiana/Indianapolis,"Wakarusa, IN"
Hampton,IL,41.5555,-90.4047,America/Chicago,"Hampton, IL"
Gaston,SC,33.8180,-81.0997,America/New_York,"Gaston, SC"
Moravian Falls,NC,36.1073,-81.1807,America/New_York,"Moravian Falls, NC"
Inola,OK,36.1321,-95.5369,America/Chicago,"Inola, OK"
Akron,CO,40.1635,-103.2202,America/Denver,"Akron, CO"
Baraga,MI,46.7766,-88.4966,America/Detroit,"Baraga, MI"
Rosebud,SD,43.2398,-100.8229,America/Chicago,"Rosebud, SD"
Marist College,NY,41.7222,-73.9333,America/New_York,"Marist College, NY"
Vista Santa Rosa,CA,33.6226,-116.2126,America/Los_Angeles,"Vista Santa Rosa, CA"
Tyndall AFB,FL,30.0856,-85.6075,America/Chicago,"Tyndall AFB, FL"
Harbor,OR,42.0385,-124.2516,America/Los_Angeles,"Harbor, OR"
Elmwood Place,OH,39.1855,-84.4891,America/New_York,"Elmwood Place, OH"
Oakley,KS,39.1233,-100.8449,America/Chicago,"Oakley, KS"
Pine Grove,CA,38.4030,-120.6571,America/Los_Angeles,"Pine Grove, CA"
Atkins,IA,41.9943,-91.8585,America/Chicago,"Atkins, IA"
Hopkins,SC,33.8983,-80.8599,America/New_York,"Hopkins, SC"
Milton,LA,30.1123,-92.071,America/Chicago,"Milton, LA"
Roosevelt Gardens,FL,26.1406,-80.181,America/New_York,"Roosevelt Gardens, FL"
Thoreau,NM,35.4251,-108.2012,America/Denver,"Thoreau, NM"
Weyers Cave,VA,38.2844,-78.9125,America/New_York,"Weyers Cave, VA"
Three Rivers,TX,28.4668,-98.1784,America/Chicago,"Three Rivers, TX"
Morgan,GA,31.5381,-84.6033,America/New_York,"Morgan, GA"
Point of Rocks,MD,39.2782,-77.5291,America/New_York,"Point of Rocks, MD"
El Portal,FL,25.8556,-80.1954,America/New_York,"El Portal, FL"
Coalville,UT,40.9120,-111.413,America/Denver,"Coalville, UT"
Dillingham,AK,59.0550,-158.5378,America/Anchorage,"Dillingham, AK"
Elkton,KY,36.8134,-87.161,America/Chicago,"Elkton, KY"
Camino,CA,38.7422,-120.6808,America/Los_Angeles,"Camino, CA"
Holden,MO,38.7136,-93.9895,America/Chicago,"Holden, MO"
Grand Canyon Village,AZ,36.0474,-112.1623,America/Phoenix,"Grand Canyon Village, AZ"
Como,WI,42.6126,-88.4858,America/Chicago,"Como, WI"
Evansburg,PA,40.1898,-75.434,America/New_York,"Evansburg, PA"
Tropical Park,FL,28.3805,-80.7075,America/New_York,"Tropical Park, FL"
Farmer City,IL,40.2480,-88.6423,America/Chicago,"Farmer City, IL"
Estill Springs,TN,35.2755,-86.14,America/Chicago,"Estill Springs, TN"
Soulsbyville,CA,37.9917,-120.2617,America/Los_Angeles,"Soulsbyville, CA"
Bladenboro,NC,34.5407,-78.795,America/New_York,"Bladenboro, NC"
Mountain City,TN,36.4696,-81.8049,America/New_York,"Mountain City, TN"
Bronson,MI,41.8727,-85.1915,America/Detroit,"Bronson, MI"
Terry,MS,32.1047,-90.298,America/Chicago,"Terry, MS"
Green Meadows,OH,39.8672,-83.9454,America/New_York,"Green Meadows, OH"
Telluride,CO,37.9364,-107.827,America/Denver,"Telluride, CO"
Newkirk,OK,36.8817,-97.0553,America/Chicago,"Newkirk, OK"
Malta,MT,48.3554,-107.8702,America/Denver,"Malta, MT"
Blue Grass,IA,41.5102,-90.7669,America/Chicago,"Blue Grass, IA"
Georgetown,PA,41.2271,-75.8722,America/New_York,"Georgetown, PA"
Adrian,MO,38.3944,-94.3435,America/Chicago,"Adrian, MO"
Palmyra,WI,42.8811,-88.6,America/Chicago,"Palmyra, WI"
McCleary,WA,47.0584,-123.2723,America/Los_Angeles,"McCleary, WA"
Earlville,IL,41.5880,-88.9229,America/Chicago,"Earlville, IL"
Calabash,NC,33.8957,-78.5514,America/New_York,"Calabash, NC"
Byron,CA,37.8757,-121.6422,America/Los_Angeles,"Byron, CA"
Shannon,GA,34.3406,-85.0854,America/New_York,"Shannon, GA"
Lipscomb,AL,33.4260,-86.9261,America/Chicago,"Lipscomb, AL"
Mulberry,NC,36.2257,-81.1653,America/New_York,"Mulberry, NC"
Audubon,IA,41.7180,-94.9284,America/Chicago,"Audubon, IA"
Cade,LA,30.0926,-91.8996,America/Chicago,"Cade, LA"
Tieton,WA,46.7027,-120.756,America/Los_Angeles,"Tieton, WA"
West Branch,MI,44.2737,-84.2362,America/Detroit,"West Branch, MI"
Messiah College,PA,40.1576,-76.9839,America/New_York,"Messiah College, PA"
Mount Olive,IL,39.0726,-89.7277,America/Chicago,"Mount Olive, IL"
Belle Rose,LA,30.0422,-91.0497,America/Chicago,"Belle Rose, LA"
Lima,PA,39.9194,-75.4416,America/New_York,"Lima, PA"
Grandview,TX,32.2685,-97.1775,America/Chicago,"Grandview, TX"
Noel,MO,36.5432,-94.4888,America/Chicago,"Noel, MO"
Warroad,MN,48.9168,-95.3271,America/Chicago,"Warroad, MN"
Hopewell,TN,35.2388,-84.9139,America/New_York,"Hopewell, TN"
Angustura,NM,36.7138,-107.9154,America/Denver,"Angustura, NM"
Edgewood,IN,40.1032,-85.7375,America/Indiana/Indianapolis,"Edgewood, IN"
St. Marys,WV,39.4023,-81.1951,America/New_York,"St. Marys, WV"
Lexington,IL,40.6470,-88.7841,America/Chicago,"Lexington, IL"
Belford,NJ,40.4261,-74.0802,America/New_York,"Belford, NJ"
Ramseur,NC,35.7371,-79.6543,America/New_York,"Ramseur, NC"
Butler,GA,32.5570,-84.2377,America/New_York,"Butler, GA"
Fairview-Ferndale,PA,40.7799,-76.5752,America/New_York,"Fairview-Ferndale, PA"
Kountze,TX,30.3725,-94.316,America/Chicago,"Kountze, TX"
Pardeeville,WI,43.5358,-89.301,America/Chicago,"Pardeeville, WI"
Watkins Glen,NY,42.3801,-76.8673,America/New_York,"Watkins Glen, NY"
Kenilworth,PA,40.2242,-75.6418,America/New_York,"Kenilworth, PA"
West Buechel,KY,38.1950,-85.6678,America/New_York,"West Buechel, KY"
Susquehanna Trails,PA,39.7584,-76.3684,America/New_York,"Susquehanna Trails, PA"
