fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,orig_weather_categ,dest_weather_categ
2018-10-31,AA,AA_CODESHARE,AA,5020,OH,N504AE,5020,14100,PHL,"Philadelphia, PA",11267,DAY,"Dayton, OH",1755,1752.0,-3.0,14.0,1806.0,1927.0,9.0,1941,1936.0,-5.0,0.0,,0.0,N,106.0,104.0,81.0,1.0,477.0,,,,,,,,,,sunny,rain
2018-02-10,WN,WN,WN,2186,WN,N444WN,2186,11540,ELP,"El Paso, TX",14683,SAT,"San Antonio, TX",1330,1326.0,-4.0,10.0,1336.0,1540.0,2.0,1555,1542.0,-13.0,0.0,,0.0,N,85.0,76.0,64.0,1.0,496.0,,,,,,,,,,sunny,cloudy
2019-07-26,DL,DL,DL,870,DL,N327DN,870,13204,MCO,"Orlando, FL",12953,LGA,"New York, NY",1829,1824.0,-5.0,20.0,1844.0,2039.0,8.0,2112,2047.0,-25.0,0.0,,0.0,N,163.0,143.0,115.0,1.0,950.0,,,,,,,,,,rain,sunny
2019-11-11,DL,DL_CODESHARE,DL,3360,9E,N833AY,3360,15412,TYS,"Knoxville, TN",11433,DTW,"Detroit, MI",945,1006.0,21.0,14.0,1020.0,1133.0,18.0,1127,1151.0,24.0,0.0,,0.0,N,102.0,105.0,73.0,1.0,443.0,0.0,0.0,3.0,0.0,21.0,,,,,rain,snow
2018-04-12,AA,AA_CODESHARE,AA,3657,MQ,N258NN,3657,12451,JAX,"Jacksonville, FL",13930,ORD,"Chicago, IL",1100,1052.0,-8.0,10.0,1102.0,1219.0,21.0,1247,1240.0,-7.0,0.0,,0.0,N,167.0,168.0,137.0,1.0,864.0,,,,,,,,,,sunny,rain
2019-07-15,DL,DL,DL,2718,DL,N961AT,2718,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",710,919.0,129.0,44.0,1003.0,1055.0,13.0,842,1108.0,146.0,0.0,,0.0,N,152.0,169.0,112.0,1.0,733.0,0.0,0.0,17.0,0.0,129.0,,,,,sunny,sunny
2019-07-24,DL,DL,DL,846,DL,N3750D,846,14635,RSW,"Fort Myers, FL",11193,CVG,"Cincinnati, OH",1356,1353.0,-3.0,12.0,1405.0,1555.0,4.0,1612,1559.0,-13.0,0.0,,0.0,N,136.0,126.0,110.0,1.0,879.0,,,,,,,,,,rain,sunny
2018-12-12,AA,AA,AA,1369,AA,N847NN,1369,15304,TPA,"Tampa, FL",11298,DFW,"Dallas/Fort Worth, TX",749,743.0,-6.0,13.0,756.0,935.0,15.0,940,950.0,10.0,0.0,,0.0,N,171.0,187.0,159.0,1.0,929.0,,,,,,,,,,sunny,cloudy
2018-10-01,AA,AA_CODESHARE,AA,3640,MQ,N663AR,3640,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",2111,2058.0,-13.0,11.0,2109.0,2047.0,14.0,2115,2101.0,-14.0,0.0,,0.0,N,64.0,63.0,38.0,1.0,137.0,,,,,,,,,,rain,rain
2018-08-08,AA,AA_CODESHARE,AA,2932,EV,N608QX,2932,11298,DFW,"Dallas/Fort Worth, TX",14588,ROW,"Roswell, NM",950,946.0,-4.0,21.0,1007.0,1009.0,4.0,1021,1013.0,-8.0,0.0,,0.0,N,91.0,87.0,62.0,1.0,435.0,,,,,,,,,,sunny,sunny
2019-01-04,AS,AS_CODESHARE,AS,2476,QX,N422QX,2476,12892,LAX,"Los Angeles, CA",15023,STS,"Santa Rosa, CA",1600,1550.0,-10.0,14.0,1604.0,1714.0,3.0,1732,1717.0,-15.0,0.0,,0.0,N,92.0,87.0,70.0,1.0,400.0,,,,,,,,,,sunny,sunny
2018-09-11,DL,DL_CODESHARE,DL,3895,OO,N454SW,3895,10980,CHA,"Chattanooga, TN",11433,DTW,"Detroit, MI",730,723.0,-7.0,21.0,744.0,904.0,12.0,923,916.0,-7.0,0.0,,0.0,N,113.0,113.0,80.0,1.0,505.0,,,,,,,,,,cloudy,sunny
2019-08-20,AA,AA_CODESHARE,AA,5514,OH,N509AE,5514,10581,BGR,"Bangor, ME",11278,DCA,"Washington, DC",1658,1712.0,14.0,7.0,1719.0,1907.0,36.0,1900,1943.0,43.0,0.0,,0.0,N,122.0,151.0,108.0,1.0,590.0,9.0,0.0,29.0,0.0,5.0,,,,,sunny,rain
2019-09-26,AA,AA_CODESHARE,AA,3082,OO,N755SK,3082,14588,ROW,"Roswell, NM",11298,DFW,"Dallas/Fort Worth, TX",1451,1450.0,-1.0,11.0,1501.0,1706.0,26.0,1729,1732.0,3.0,0.0,,0.0,N,98.0,102.0,65.0,1.0,435.0,,,,,,,,,,sunny,sunny
2019-12-04,AA,AA,AA,582,AA,N163US,582,14100,PHL,"Philadelphia, PA",12892,LAX,"Los Angeles, CA",832,835.0,3.0,24.0,859.0,1155.0,8.0,1142,1203.0,21.0,0.0,,0.0,N,370.0,388.0,356.0,1.0,2402.0,3.0,0.0,18.0,0.0,0.0,,,,,rain,rain
2018-07-26,UA,UA_CODESHARE,UA,5914,OO,N795SK,5914,13851,OKC,"Oklahoma City, OK",11292,DEN,"Denver, CO",950,941.0,-9.0,26.0,1007.0,1024.0,6.0,1029,1030.0,1.0,0.0,,0.0,N,99.0,109.0,77.0,1.0,495.0,,,,,,,,,,rain,rain
2018-05-15,UA,UA_CODESHARE,UA,5734,OO,N136SY,5734,11292,DEN,"Denver, CO",13851,OKC,"Oklahoma City, OK",1735,1735.0,0.0,33.0,1808.0,2019.0,3.0,2014,2022.0,8.0,0.0,,0.0,N,99.0,107.0,71.0,1.0,495.0,,,,,,,,,,rain,rain
2019-05-30,UA,UA,UA,2080,UA,N58101,2080,11618,EWR,"Newark, NJ",14771,SFO,"San Francisco, CA",1200,1156.0,-4.0,16.0,1212.0,1446.0,5.0,1521,1451.0,-30.0,0.0,,0.0,N,381.0,355.0,334.0,1.0,2565.0,,,,,,,,,,rain,cloudy
2018-06-03,AA,AA_CODESHARE,AA,3811,MQ,N239NN,3811,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",1455,1453.0,-2.0,11.0,1504.0,1711.0,2.0,1730,1713.0,-17.0,0.0,,0.0,N,95.0,80.0,67.0,1.0,474.0,,,,,,,,,,rain,rain
2019-10-18,DL,DL_CODESHARE,DL,3449,9E,N8877A,3449,13296,MHT,"Manchester, NH",12953,LGA,"New York, NY",600,700.0,60.0,30.0,730.0,824.0,10.0,720,834.0,74.0,0.0,,0.0,N,80.0,94.0,54.0,1.0,195.0,60.0,0.0,14.0,0.0,0.0,,,,,cloudy,sunny
2019-08-13,DL,DL,DL,448,DL,N949AT,448,11433,DTW,"Detroit, MI",14492,RDU,"Raleigh/Durham, NC",1525,1520.0,-5.0,10.0,1530.0,1731.0,77.0,1713,1848.0,95.0,0.0,,0.0,N,108.0,208.0,121.0,1.0,501.0,0.0,0.0,95.0,0.0,0.0,,,,,cloudy,rain
2018-09-24,AA,AA_CODESHARE,AA,5091,OH,N583NN,5091,11193,CVG,"Cincinnati, OH",11057,CLT,"Charlotte, NC",1331,1327.0,-4.0,10.0,1337.0,1438.0,25.0,1514,1503.0,-11.0,0.0,,0.0,N,103.0,96.0,61.0,1.0,335.0,,,,,,,,,,rain,cloudy
2019-12-24,WN,WN,WN,1924,WN,N8654B,1924,14100,PHL,"Philadelphia, PA",13232,MDW,"Chicago, IL",1745,1747.0,2.0,7.0,1754.0,1841.0,19.0,1905,1900.0,-5.0,0.0,,0.0,N,140.0,133.0,107.0,1.0,668.0,,,,,,,,,,sunny,sunny
2019-05-17,DL,DL,DL,2673,DL,N867DN,2673,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1905,1944.0,39.0,13.0,1957.0,2120.0,6.0,2054,2126.0,32.0,0.0,,0.0,N,109.0,102.0,83.0,1.0,545.0,18.0,0.0,0.0,0.0,14.0,,,,,sunny,sunny
2019-03-08,AA,AA,AA,2441,AA,N819NN,2441,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",1649,1711.0,22.0,11.0,1722.0,1808.0,14.0,1810,1822.0,12.0,0.0,,0.0,N,81.0,71.0,46.0,1.0,258.0,,,,,,,,,,cloudy,cloudy
2018-02-17,AA,AA_CODESHARE,AA,5317,OH,N580NN,5317,11057,CLT,"Charlotte, NC",11252,DAB,"Daytona Beach, FL",900,856.0,-4.0,11.0,907.0,1011.0,2.0,1022,1013.0,-9.0,0.0,,0.0,N,82.0,77.0,64.0,1.0,416.0,,,,,,,,,,rain,sunny
2019-02-28,DL,DL,DL,194,DL,N710DN,194,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",900,906.0,6.0,16.0,922.0,1546.0,17.0,1618,1603.0,-15.0,0.0,,0.0,N,258.0,237.0,204.0,1.0,1947.0,,,,,,,,,,rain,rain
2019-08-04,F9,F9,F9,1142,F9,N701FR,1142,13851,OKC,"Oklahoma City, OK",13204,MCO,"Orlando, FL",1046,1120.0,34.0,12.0,1132.0,1451.0,14.0,1436,1505.0,29.0,0.0,,0.0,N,170.0,165.0,139.0,1.0,1069.0,0.0,0.0,0.0,0.0,29.0,,,,,sunny,cloudy
2019-11-01,WN,WN,WN,546,WN,N494WN,546,10800,BUR,"Burbank, CA",14107,PHX,"Phoenix, AZ",730,732.0,2.0,23.0,755.0,904.0,4.0,900,908.0,8.0,0.0,,0.0,N,90.0,96.0,69.0,1.0,369.0,,,,,,,,,,sunny,sunny
2019-03-15,DL,DL_CODESHARE,DL,3903,OO,N273SY,3903,10721,BOS,"Boston, MA",10693,BNA,"Nashville, TN",1936,2026.0,50.0,25.0,2051.0,2236.0,7.0,2145,2243.0,58.0,0.0,,0.0,N,189.0,197.0,165.0,1.0,942.0,0.0,1.0,8.0,0.0,49.0,,,,,rain,sunny
2018-07-22,DL,DL_CODESHARE,DL,7378,OO,N947SW,7378,14869,SLC,"Salt Lake City, UT",10779,BTM,"Butte, MT",2155,2153.0,-2.0,9.0,2202.0,2252.0,2.0,2310,2254.0,-16.0,0.0,,0.0,N,75.0,61.0,50.0,1.0,358.0,,,,,,,,,,cloudy,sunny
2019-06-15,AS,AS,AS,1334,AS,N621VA,1334,12892,LAX,"Los Angeles, CA",11697,FLL,"Fort Lauderdale, FL",2135,2126.0,-9.0,24.0,2150.0,523.0,11.0,555,534.0,-21.0,0.0,,0.0,N,320.0,308.0,273.0,1.0,2343.0,,,,,,,,,,cloudy,rain
2019-01-04,WN,WN,WN,2288,WN,N413WN,2288,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",1055,1053.0,-2.0,9.0,1102.0,1216.0,7.0,1225,1223.0,-2.0,0.0,,0.0,N,90.0,90.0,74.0,1.0,432.0,,,,,,,,,,sunny,rain
2019-04-02,DL,DL_CODESHARE,DL,5152,9E,N134EV,5152,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",1120,1136.0,16.0,16.0,1152.0,1258.0,8.0,1306,1306.0,0.0,0.0,,0.0,N,106.0,90.0,66.0,1.0,427.0,,,,,,,,,,rain,rain
2019-03-15,AA,AA,AA,1865,AA,N702UW,1865,11278,DCA,"Washington, DC",11057,CLT,"Charlotte, NC",530,525.0,-5.0,25.0,550.0,654.0,6.0,701,700.0,-1.0,0.0,,0.0,N,91.0,95.0,64.0,1.0,331.0,,,,,,,,,,rain,rain
2019-09-05,B6,B6,B6,234,B6,N309JB,234,12478,JFK,"New York, NY",10785,BTV,"Burlington, VT",2305,2257.0,-8.0,19.0,2316.0,2358.0,4.0,23,2.0,-21.0,0.0,,0.0,N,78.0,65.0,42.0,1.0,266.0,,,,,,,,,,cloudy,sunny
2019-04-23,UA,UA,UA,1534,UA,N61881,1534,11618,EWR,"Newark, NJ",12266,IAH,"Houston, TX",1430,1427.0,-3.0,17.0,1444.0,1714.0,11.0,1723,1725.0,2.0,0.0,,0.0,N,233.0,238.0,210.0,1.0,1400.0,,,,,,,,,,sunny,cloudy
2018-09-19,WN,WN,WN,2971,WN,N944WN,2971,10800,BUR,"Burbank, CA",14107,PHX,"Phoenix, AZ",1615,1613.0,-2.0,11.0,1624.0,1731.0,3.0,1735,1734.0,-1.0,0.0,,0.0,N,80.0,81.0,67.0,1.0,369.0,,,,,,,,,,sunny,rain
2018-10-11,AA,AA_CODESHARE,AA,4907,PT,N601DW,4907,11057,CLT,"Charlotte, NC",12223,HTS,"Ashland, WV",2209,,,,,,,2314,,,1.0,B,0.0,N,65.0,,,1.0,235.0,,,,,,,,,,rain,
2018-04-02,UA,UA_CODESHARE,UA,5297,OO,N121SY,5297,13930,ORD,"Chicago, IL",10529,BDL,"Hartford, CT",1417,1419.0,2.0,14.0,1433.0,1705.0,7.0,1729,1712.0,-17.0,0.0,,0.0,N,132.0,113.0,92.0,1.0,783.0,,,,,,,,,,cloudy,snow
2018-04-10,WN,WN,WN,283,WN,N415WN,283,10821,BWI,"Baltimore, MD",10257,ALB,"Albany, NY",1240,1240.0,0.0,15.0,1255.0,1345.0,3.0,1350,1348.0,-2.0,0.0,,0.0,N,70.0,68.0,50.0,1.0,289.0,,,,,,,,,,cloudy,cloudy
2019-02-10,UA,UA_CODESHARE,UA,4400,EV,N884AS,4400,12264,IAD,"Washington, DC",11042,CLE,"Cleveland, OH",1745,1740.0,-5.0,21.0,1801.0,1914.0,8.0,1911,1922.0,11.0,0.0,,0.0,N,86.0,102.0,73.0,1.0,288.0,,,,,,,,,,cloudy,snow
2019-04-20,DL,DL_CODESHARE,DL,5744,CP,N623CZ,5744,14252,PSC,"Pasco/Kennewick/Richland, WA",14747,SEA,"Seattle, WA",1310,1301.0,-9.0,18.0,1319.0,1358.0,12.0,1425,1410.0,-15.0,0.0,,0.0,N,75.0,69.0,39.0,1.0,172.0,,,,,,,,,,rain,cloudy
2019-12-29,AA,AA_CODESHARE,AA,5721,YV,N329MS,5721,13476,MRY,"Monterey, CA",14107,PHX,"Phoenix, AZ",600,552.0,-8.0,15.0,607.0,828.0,10.0,845,838.0,-7.0,0.0,,0.0,N,105.0,106.0,81.0,1.0,598.0,,,,,,,,,,rain,sunny
2019-11-01,DL,DL,DL,32,DL,N366DX,32,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1716,1710.0,-6.0,13.0,1723.0,1952.0,7.0,2024,1959.0,-25.0,0.0,,0.0,N,128.0,109.0,89.0,1.0,731.0,,,,,,,,,,sunny,sunny
2018-07-12,UA,UA_CODESHARE,UA,3814,ZW,N410AW,3814,14730,SDF,"Louisville, KY",12264,IAD,"Washington, DC",1005,953.0,-12.0,14.0,1007.0,1121.0,8.0,1141,1129.0,-12.0,0.0,,0.0,N,96.0,96.0,74.0,1.0,451.0,,,,,,,,,,sunny,sunny
2019-05-01,UA,UA_CODESHARE,UA,3761,ZW,N432AW,3761,13930,ORD,"Chicago, IL",11066,CMH,"Columbus, OH",940,943.0,3.0,11.0,954.0,1142.0,6.0,1200,1148.0,-12.0,0.0,,0.0,N,80.0,65.0,48.0,1.0,296.0,,,,,,,,,,rain,cloudy
2019-05-24,UA,UA_CODESHARE,UA,5076,OO,N916SW,5076,12264,IAD,"Washington, DC",14025,PBG,"Plattsburgh, NY",1900,1849.0,-11.0,19.0,1908.0,2019.0,7.0,2042,2026.0,-16.0,0.0,,0.0,N,102.0,97.0,71.0,1.0,444.0,,,,,,,,,,sunny,cloudy
2019-08-06,DL,DL,DL,1816,DL,N833DN,1816,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1040,1037.0,-3.0,13.0,1050.0,1507.0,7.0,1542,1514.0,-28.0,0.0,,0.0,N,182.0,157.0,137.0,1.0,1199.0,,,,,,,,,,sunny,cloudy
2019-01-23,B6,B6,B6,719,B6,N348JB,719,12478,JFK,"New York, NY",10397,ATL,"Atlanta, GA",1455,1449.0,-6.0,14.0,1503.0,1714.0,60.0,1732,1814.0,42.0,0.0,,0.0,N,157.0,205.0,131.0,1.0,760.0,0.0,0.0,42.0,0.0,0.0,,,,,cloudy,rain
2019-10-28,WN,WN,WN,754,WN,N8641B,754,14107,PHX,"Phoenix, AZ",13232,MDW,"Chicago, IL",1725,1723.0,-2.0,8.0,1731.0,2205.0,3.0,2235,2208.0,-27.0,0.0,,0.0,N,190.0,165.0,154.0,1.0,1444.0,,,,,,,,,,sunny,cloudy
2018-09-07,AS,AS,AS,178,AS,N275AK,178,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1850,1845.0,-5.0,10.0,1855.0,1924.0,14.0,1948,1938.0,-10.0,0.0,,0.0,N,58.0,53.0,29.0,1.0,129.0,,,,,,,,,,sunny,sunny
2018-09-26,AA,AA_CODESHARE,AA,4663,YX,N440YX,4663,13495,MSY,"New Orleans, LA",11278,DCA,"Washington, DC",707,706.0,-1.0,12.0,718.0,1032.0,7.0,1044,1039.0,-5.0,0.0,,0.0,N,157.0,153.0,134.0,1.0,969.0,,,,,,,,,,rain,rain
2018-08-12,AS,AS_CODESHARE,AS,2259,QX,N417QX,2259,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",2045,2140.0,55.0,22.0,2202.0,2233.0,4.0,2134,2237.0,63.0,0.0,,0.0,N,49.0,57.0,31.0,1.0,129.0,1.0,0.0,8.0,0.0,54.0,,,,,cloudy,sunny
2019-01-04,DL,DL,DL,2789,DL,N338DN,2789,11433,DTW,"Detroit, MI",14635,RSW,"Fort Myers, FL",1420,1416.0,-4.0,15.0,1431.0,1726.0,2.0,1716,1728.0,12.0,0.0,,0.0,N,176.0,192.0,175.0,1.0,1084.0,,,,,,,,,,sunny,cloudy
2018-05-01,UA,UA_CODESHARE,UA,3561,YX,N979RP,3561,12339,IND,"Indianapolis, IN",11292,DEN,"Denver, CO",911,906.0,-5.0,22.0,928.0,951.0,6.0,1006,957.0,-9.0,0.0,,0.0,N,175.0,171.0,143.0,1.0,977.0,,,,,,,,,,sunny,rain
2018-05-22,DL,DL,DL,1292,DL,N995AT,1292,10397,ATL,"Atlanta, GA",10874,CAK,"Akron, OH",1501,1502.0,1.0,39.0,1541.0,1700.0,3.0,1640,1703.0,23.0,0.0,,0.0,N,99.0,121.0,79.0,1.0,528.0,0.0,0.0,23.0,0.0,0.0,,,,,rain,rain
2019-04-16,AA,AA_CODESHARE,AA,5329,OH,N505AE,5329,11953,GNV,"Gainesville, FL",11057,CLT,"Charlotte, NC",1949,1939.0,-10.0,10.0,1949.0,2059.0,14.0,2124,2113.0,-11.0,0.0,,0.0,N,95.0,94.0,70.0,1.0,388.0,,,,,,,,,,sunny,sunny
2018-06-20,DL,DL_CODESHARE,DL,5178,9E,N8894A,5178,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",1520,1511.0,-9.0,30.0,1541.0,1624.0,3.0,1647,1627.0,-20.0,0.0,,0.0,N,87.0,76.0,43.0,1.0,198.0,,,,,,,,,,rain,sunny
2019-07-03,AS,AS_CODESHARE,AS,2135,QX,N400QX,2135,10666,BLI,"Bellingham, WA",14747,SEA,"Seattle, WA",700,650.0,-10.0,13.0,703.0,724.0,6.0,745,730.0,-15.0,0.0,,0.0,N,45.0,40.0,21.0,1.0,93.0,,,,,,,,,,cloudy,cloudy
2018-01-18,WN,WN,WN,985,WN,N8308K,985,14107,PHX,"Phoenix, AZ",13198,MCI,"Kansas City, MO",1125,1125.0,0.0,20.0,1145.0,1514.0,2.0,1505,1516.0,11.0,0.0,,0.0,N,160.0,171.0,149.0,1.0,1044.0,,,,,,,,,,sunny,sunny
2018-04-16,AA,AA,AA,517,AA,N552UW,517,14100,PHL,"Philadelphia, PA",14679,SAN,"San Diego, CA",2040,2057.0,17.0,20.0,2117.0,2337.0,3.0,2329,2340.0,11.0,0.0,,0.0,N,349.0,343.0,320.0,1.0,2370.0,,,,,,,,,,rain,cloudy
2018-01-20,AA,AA_CODESHARE,AA,4581,YX,N415YX,4581,13303,MIA,"Miami, FL",11624,EYW,"Key West, FL",1025,1018.0,-7.0,14.0,1032.0,1103.0,4.0,1125,1107.0,-18.0,0.0,,0.0,N,60.0,49.0,31.0,1.0,125.0,,,,,,,,,,cloudy,no weather data
2019-06-12,AA,AA,AA,1939,AA,N980UY,1939,11057,CLT,"Charlotte, NC",13204,MCO,"Orlando, FL",1634,1715.0,41.0,16.0,1731.0,1852.0,15.0,1826,1907.0,41.0,0.0,,0.0,N,112.0,112.0,81.0,1.0,468.0,9.0,0.0,0.0,0.0,32.0,,,,,rain,rain
2018-09-26,AA,AA,AA,421,AA,N830AW,421,14107,PHX,"Phoenix, AZ",14570,RNO,"Reno, NV",1657,1702.0,5.0,15.0,1717.0,1839.0,5.0,1843,1844.0,1.0,0.0,,0.0,N,106.0,102.0,82.0,1.0,601.0,,,,,,,,,,sunny,sunny
2019-09-12,AS,AS,AS,1477,AS,N835VA,1477,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1450,1439.0,-11.0,19.0,1458.0,1540.0,8.0,1610,1548.0,-22.0,0.0,,0.0,N,80.0,69.0,42.0,1.0,236.0,,,,,,,,,,sunny,sunny
2019-04-13,UA,UA_CODESHARE,UA,5333,OO,N971SW,5333,12266,IAH,"Houston, TX",11109,COS,"Colorado Springs, CO",1420,1428.0,8.0,44.0,1512.0,858.0,6.0,1553,904.0,,0.0,,1.0,N,153.0,,,1.0,809.0,,,,,,,,,,rain,snow & rain
2018-06-12,DL,DL,DL,1307,DL,N983DL,1307,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1537,1535.0,-2.0,17.0,1552.0,1659.0,8.0,1717,1707.0,-10.0,0.0,,0.0,N,100.0,92.0,67.0,1.0,481.0,,,,,,,,,,rain,cloudy
2019-11-02,DL,DL_CODESHARE,DL,5324,9E,N8869B,5324,10990,CHO,"Charlottesville, VA",10397,ATL,"Atlanta, GA",1330,1304.0,-26.0,14.0,1318.0,1436.0,3.0,1512,1439.0,-33.0,0.0,,0.0,N,102.0,95.0,78.0,1.0,457.0,,,,,,,,,,sunny,sunny
2019-05-25,AA,AA_CODESHARE,AA,3869,MQ,N858AE,3869,14783,SGF,"Springfield, MO",11057,CLT,"Charlotte, NC",1102,1100.0,-2.0,11.0,1111.0,1347.0,12.0,1416,1359.0,-17.0,0.0,,0.0,N,134.0,119.0,96.0,1.0,708.0,,,,,,,,,,sunny,sunny
2018-01-26,AA,AA,AA,1542,AA,N952AA,1542,11298,DFW,"Dallas/Fort Worth, TX",14831,SJC,"San Jose, CA",910,907.0,-3.0,28.0,935.0,1108.0,3.0,1110,1111.0,1.0,0.0,,0.0,N,240.0,244.0,213.0,1.0,1438.0,,,,,,,,,,cloudy,sunny
2019-09-13,WN,WN,WN,2127,WN,N489WN,2127,12451,JAX,"Jacksonville, FL",10821,BWI,"Baltimore, MD",800,759.0,-1.0,14.0,813.0,946.0,4.0,955,950.0,-5.0,0.0,,0.0,N,115.0,111.0,93.0,1.0,663.0,,,,,,,,,,cloudy,cloudy
2018-01-05,DL,DL,DL,1226,DL,N6702,1226,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",1759,1754.0,-5.0,21.0,1815.0,1929.0,6.0,1945,1935.0,-10.0,0.0,,0.0,N,106.0,101.0,74.0,1.0,515.0,,,,,,,,,,sunny,sunny
2019-03-19,AA,AA,AA,1685,AA,N825AW,1685,11298,DFW,"Dallas/Fort Worth, TX",15624,VPS,"Valparaiso, FL",1830,1822.0,-8.0,12.0,1834.0,2000.0,6.0,2018,2006.0,-12.0,0.0,,0.0,N,108.0,104.0,86.0,1.0,641.0,,,,,,,,,,sunny,sunny
2019-08-03,WN,WN,WN,4826,WN,N453WN,4826,13232,MDW,"Chicago, IL",10792,BUF,"Buffalo, NY",2055,2118.0,23.0,8.0,2126.0,2332.0,2.0,2320,2334.0,14.0,0.0,,0.0,N,85.0,76.0,66.0,1.0,468.0,,,,,,,,,,sunny,sunny
2018-06-06,UA,UA,UA,1767,UA,N57868,1767,11292,DEN,"Denver, CO",11278,DCA,"Washington, DC",945,940.0,-5.0,14.0,954.0,1447.0,4.0,1456,1451.0,-5.0,0.0,,0.0,N,191.0,191.0,173.0,1.0,1476.0,,,,,,,,,,sunny,cloudy
2019-01-27,UA,UA,UA,1552,UA,N75435,1552,14107,PHX,"Phoenix, AZ",11618,EWR,"Newark, NJ",1010,1008.0,-2.0,25.0,1033.0,1655.0,9.0,1650,1704.0,14.0,0.0,,0.0,N,280.0,296.0,262.0,1.0,2133.0,,,,,,,,,,sunny,sunny
2019-08-12,WN,WN,WN,2213,WN,N960WN,2213,11066,CMH,"Columbus, OH",11278,DCA,"Washington, DC",935,931.0,-4.0,11.0,942.0,1033.0,5.0,1055,1038.0,-17.0,0.0,,0.0,N,80.0,67.0,51.0,1.0,323.0,,,,,,,,,,cloudy,sunny
2018-08-25,AA,AA,AA,507,AA,N178US,507,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",500,536.0,36.0,11.0,547.0,1214.0,8.0,1204,1222.0,18.0,0.0,,0.0,N,244.0,226.0,207.0,1.0,1773.0,18.0,0.0,0.0,0.0,0.0,,,,,rain,cloudy
2019-06-23,AA,AA_CODESHARE,AA,3707,MQ,N541EA,3707,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",1130,1125.0,-5.0,9.0,1134.0,1124.0,14.0,1159,1138.0,-21.0,0.0,,0.0,N,89.0,73.0,50.0,1.0,264.0,,,,,,,,,,cloudy,rain
2018-08-08,WN,WN,WN,1850,WN,N944WN,1850,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",2150,2230.0,40.0,12.0,2242.0,2344.0,12.0,2320,2356.0,36.0,0.0,,0.0,N,90.0,86.0,62.0,1.0,447.0,0.0,0.0,0.0,0.0,36.0,,,,,sunny,cloudy
2018-04-29,UA,UA,UA,1414,UA,N23707,1414,13256,MFE,"Mission/McAllen/Edinburg, TX",12266,IAH,"Houston, TX",735,730.0,-5.0,10.0,740.0,833.0,4.0,850,837.0,-13.0,0.0,,0.0,N,75.0,67.0,53.0,1.0,316.0,,,,,,,,,,cloudy,sunny
2019-10-04,AS,AS,AS,326,AS,N552AS,326,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1515,1508.0,-7.0,14.0,1522.0,2305.0,9.0,2355,2314.0,-41.0,0.0,,0.0,N,340.0,306.0,283.0,1.0,2586.0,,,,,,,,,,sunny,sunny
2019-05-25,WN,WN,WN,4057,WN,N8565Z,4057,12339,IND,"Indianapolis, IN",12889,LAS,"Las Vegas, NV",1555,1551.0,-4.0,8.0,1559.0,1636.0,4.0,1655,1640.0,-15.0,0.0,,0.0,N,240.0,229.0,217.0,1.0,1590.0,,,,,,,,,,rain,sunny
2019-01-08,AS,AS_CODESHARE,AS,2370,QX,N405QX,2370,14057,PDX,"Portland, OR",14747,SEA,"Seattle, WA",1630,1623.0,-7.0,15.0,1638.0,1709.0,23.0,1720,1732.0,12.0,0.0,,0.0,N,50.0,69.0,31.0,1.0,129.0,,,,,,,,,,rain,rain
2018-12-25,UA,UA_CODESHARE,UA,3496,YX,N654RW,3496,11618,EWR,"Newark, NJ",11624,EYW,"Key West, FL",1245,1243.0,-2.0,12.0,1255.0,1556.0,7.0,1626,1603.0,-23.0,0.0,,0.0,N,221.0,200.0,181.0,1.0,1196.0,,,,,,,,,,sunny,no weather data
