crs_dep_time,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,year,month,day,orig_weather_categ_empty,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_empty,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny
2045,2050.0,6.0,2056.0,2338.0,5.0,2355,2343.0,0.0,0.0,130.0,113.0,102.0,1.0,846.0,2,2,1.3088235294117647,8.167138810198301,4.019512195121951,2019,12,4,0,0,1,0,0,0,0,0,0,0,0,1
2040,2045.0,9.0,2054.0,2115.0,5.0,2130,2120.0,0.0,0.0,110.0,95.0,81.0,1.0,612.0,2,2,12.938144329896907,5.515463917525773,4.019512195121951,2018,5,27,0,0,1,0,0,0,0,0,0,0,0,0
1015,1012.0,31.0,1043.0,1709.0,5.0,1254,1714.0,0.0,1.0,159.0,0.0,0.0,1.0,925.0,0,1,8.890721649484536,1.1483253588516746,8.433741351782864,2018,9,22,0,0,0,0,0,1,0,0,1,0,0,0
1828,1823.0,17.0,1840.0,2022.0,4.0,2045,2026.0,0.0,0.0,137.0,123.0,102.0,1.0,780.0,2,3,2.3300395256916997,10.0,3.8926503340757237,2019,1,13,0,0,1,0,0,0,0,0,0,0,0,0
1040,1037.0,11.0,1048.0,1744.0,6.0,1813,1750.0,0.0,0.0,273.0,253.0,236.0,1.0,2158.0,0,3,-0.7767857142857143,0.3263157894736842,3.8926503340757237,2019,3,30,0,0,0,0,0,1,0,0,0,0,0,1
910,910.0,24.0,934.0,1007.0,5.0,1012,1012.0,0.0,0.0,62.0,62.0,33.0,1.0,134.0,0,0,7.691891891891892,4.0,5.238848337388483,2018,12,29,0,0,0,0,0,0,0,0,0,0,0,0
740,724.0,10.0,734.0,824.0,10.0,905,834.0,0.0,0.0,85.0,70.0,50.0,1.0,250.0,0,0,-6.875,8.167138810198301,8.433741351782864,2018,3,14,0,0,1,0,0,0,0,0,0,0,0,1
2029,2027.0,14.0,2041.0,2338.0,7.0,2355,2345.0,0.0,0.0,146.0,138.0,117.0,1.0,833.0,2,2,-0.7767857142857143,-5.428571428571429,8.433741351782864,2018,10,19,0,0,0,0,0,1,0,0,0,0,0,1
1359,1355.0,21.0,1416.0,1608.0,2.0,1634,1610.0,0.0,0.0,155.0,135.0,112.0,1.0,814.0,1,1,3.347826086956522,0.3263157894736842,5.238848337388483,2019,12,5,0,0,0,0,0,1,0,0,0,0,0,1
1300,1529.0,21.0,1550.0,1730.0,8.0,1505,1738.0,0.0,0.0,65.0,69.0,40.0,1.0,214.0,1,1,2.5849056603773586,-0.040169133192389,4.019512195121951,2019,1,22,0,0,0,0,0,0,0,0,0,0,0,0
2230,2230.0,12.0,2242.0,2322.0,5.0,2330,2327.0,0.0,0.0,60.0,57.0,40.0,1.0,199.0,3,2,4.371794871794871,-3.0,3.8926503340757237,2019,7,11,0,0,0,0,0,1,0,0,0,0,0,1
955,952.0,17.0,1009.0,1036.0,4.0,1053,1040.0,0.0,0.0,118.0,108.0,87.0,1.0,565.0,0,0,2.3300395256916997,10.0,3.8926503340757237,2019,8,2,0,0,1,0,0,0,0,0,0,0,0,1
1510,1508.0,10.0,1518.0,1647.0,5.0,1658,1652.0,0.0,0.0,168.0,164.0,149.0,1.0,1024.0,1,1,11.076335877862595,4.681632653061224,8.433741351782864,2018,9,23,0,0,0,0,0,1,0,0,0,0,0,0
945,941.0,19.0,1000.0,1223.0,3.0,1220,1226.0,0.0,0.0,155.0,165.0,143.0,1.0,930.0,0,1,2.0307692307692307,3.2093023255813953,4.019512195121951,2018,12,19,0,0,0,0,0,1,0,0,1,0,0,0
1630,1725.0,17.0,1742.0,137.0,8.0,101,145.0,0.0,0.0,331.0,320.0,295.0,1.0,2475.0,1,2,-0.7767857142857143,9.01863354037267,5.238848337388483,2019,5,20,0,0,0,0,0,1,0,0,0,0,0,1
1405,1357.0,12.0,1409.0,1527.0,3.0,1600,1530.0,0.0,0.0,235.0,213.0,198.0,1.0,1450.0,1,1,9.729411764705882,3.857142857142857,4.019512195121951,2018,1,18,0,0,0,0,0,1,0,0,1,0,0,0
1335,1331.0,10.0,1341.0,1504.0,2.0,1524,1506.0,0.0,0.0,109.0,95.0,83.0,1.0,531.0,1,1,3.4,-2.1129943502824857,3.8926503340757237,2019,3,6,0,0,0,0,0,0,0,0,1,0,0,0
1710,1708.0,14.0,1722.0,1755.0,3.0,1750,1758.0,0.0,0.0,40.0,50.0,33.0,1.0,116.0,2,3,-12.833333333333334,-0.1623931623931624,0.2513274336283186,2019,2,21,0,0,0,0,0,0,0,0,0,0,0,1
1120,1127.0,17.0,1144.0,1247.0,9.0,1239,1256.0,0.0,0.0,259.0,269.0,243.0,1.0,1773.0,0,1,6.291970802919708,9.380952380952381,5.238848337388483,2018,10,19,0,0,0,0,0,1,0,0,0,0,0,1
655,651.0,11.0,702.0,733.0,4.0,755,737.0,0.0,0.0,60.0,46.0,31.0,1.0,175.0,0,0,7.691891891891892,2.76,5.238848337388483,2018,12,28,0,0,0,0,0,1,0,0,0,0,0,1
1725,1724.0,8.0,1732.0,1822.0,4.0,1835,1826.0,0.0,0.0,70.0,62.0,50.0,1.0,325.0,2,3,-3.3,-3.634920634920635,4.019512195121951,2018,8,4,0,0,0,0,0,1,0,0,0,0,0,1
620,616.0,8.0,624.0,742.0,4.0,810,746.0,0.0,0.0,230.0,210.0,198.0,1.0,1521.0,0,0,6.035398230088496,2.7822222222222224,4.019512195121951,2018,5,25,0,0,0,0,0,1,0,0,0,0,0,1
2359,2355.0,31.0,26.0,445.0,7.0,507,452.0,0.0,0.0,188.0,177.0,139.0,1.0,1235.0,3,0,-0.7767857142857143,6.182608695652174,5.238848337388483,2018,3,16,0,0,1,0,0,0,0,0,0,0,0,1
2110,2105.0,20.0,2125.0,2324.0,3.0,2339,2327.0,0.0,0.0,89.0,82.0,59.0,1.0,398.0,3,2,8.890721649484536,-3.3333333333333335,8.433741351782864,2019,10,18,0,0,0,0,0,1,0,0,0,0,0,0
1430,1521.0,15.0,1536.0,1544.0,5.0,1518,1549.0,0.0,0.0,168.0,148.0,128.0,1.0,1009.0,1,1,5.0594059405940595,9.380952380952381,8.433741351782864,2019,9,13,0,0,0,0,0,1,0,0,0,0,0,1
2037,2031.0,12.0,2043.0,2133.0,6.0,2152,2139.0,0.0,0.0,75.0,68.0,50.0,1.0,325.0,2,2,3.445026178010471,11.652173913043478,5.238848337388483,2019,4,1,0,0,0,0,0,1,0,0,0,0,0,1
900,858.0,15.0,913.0,1017.0,8.0,1041,1025.0,0.0,0.0,101.0,87.0,64.0,1.0,404.0,0,0,6.6,11.608910891089108,8.433741351782864,2019,4,5,0,0,1,0,0,0,0,0,1,0,0,0
1459,1453.0,36.0,1529.0,1723.0,15.0,1728,1738.0,0.0,0.0,149.0,165.0,114.0,1.0,665.0,1,3,4.462068965517242,6.257575757575758,5.238848337388483,2018,6,11,0,0,1,0,0,0,0,0,1,0,0,0
1656,1652.0,11.0,1703.0,1832.0,13.0,1905,1845.0,0.0,0.0,129.0,113.0,89.0,1.0,630.0,1,3,-3.3333333333333335,12.79734219269103,5.238848337388483,2018,2,22,0,0,0,0,1,0,0,0,0,0,0,1
2010,2041.0,14.0,2055.0,2237.0,7.0,2200,2244.0,0.0,0.0,230.0,243.0,222.0,1.0,1524.0,2,2,15.212121212121213,2.7822222222222224,4.019512195121951,2019,5,9,0,0,1,0,0,0,0,0,1,0,0,0
700,658.0,17.0,715.0,1132.0,5.0,1155,1137.0,0.0,0.0,235.0,219.0,197.0,1.0,1608.0,0,0,13.230392156862745,9.53125,8.433741351782864,2018,12,30,0,0,0,0,0,0,0,0,0,0,0,1
1709,1700.0,12.0,1712.0,1844.0,4.0,1915,1848.0,0.0,0.0,66.0,48.0,32.0,1.0,151.0,2,3,8.142857142857142,-0.040169133192389,3.8926503340757237,2019,10,14,0,0,0,0,0,1,0,0,0,0,0,1
1939,1932.0,22.0,1954.0,2204.0,5.0,2205,2209.0,0.0,0.0,266.0,277.0,250.0,1.0,1781.0,2,2,8.890721649484536,5.541666666666667,8.433741351782864,2019,3,12,0,0,1,0,0,0,0,0,0,0,0,1
801,915.0,11.0,926.0,1025.0,12.0,924,1037.0,0.0,0.0,83.0,82.0,59.0,1.0,301.0,0,0,2.8823529411764706,9.01863354037267,12.448753462603879,2018,4,2,0,0,0,0,0,0,0,0,0,1,0,0
1830,1832.0,18.0,1850.0,2010.0,10.0,2018,2020.0,0.0,0.0,108.0,108.0,80.0,1.0,641.0,2,3,7.691891891891892,17.625,5.238848337388483,2019,4,28,0,0,0,0,0,1,0,0,0,0,0,1
1955,1951.0,9.0,2000.0,2054.0,9.0,2105,2103.0,0.0,0.0,70.0,72.0,54.0,1.0,325.0,2,2,-3.3,-3.634920634920635,4.019512195121951,2019,4,22,0,0,0,0,0,1,0,0,0,0,0,1
1200,1159.0,18.0,1217.0,1302.0,7.0,1324,1309.0,0.0,0.0,84.0,70.0,45.0,1.0,184.0,1,1,8.886138613861386,5.853982300884955,3.8926503340757237,2018,2,20,0,0,0,0,0,0,0,0,0,0,0,0
1451,1449.0,14.0,1503.0,1821.0,4.0,1832,1825.0,0.0,0.0,161.0,156.0,138.0,1.0,1067.0,1,3,7.691891891891892,4.426229508196721,5.238848337388483,2019,4,10,0,0,0,0,0,1,0,0,0,0,0,1
1613,1608.0,13.0,1621.0,1656.0,3.0,1713,1659.0,0.0,0.0,60.0,51.0,35.0,1.0,191.0,1,3,6.291970802919708,-9.88888888888889,5.238848337388483,2019,3,13,0,0,0,0,0,1,0,0,0,0,0,1
919,918.0,16.0,934.0,1116.0,11.0,1135,1127.0,0.0,0.0,196.0,189.0,162.0,1.0,1075.0,0,0,11.520361990950226,1.1483253588516746,10.057142857142857,2018,3,2,0,0,0,0,0,0,0,0,0,0,0,1
1100,1052.0,18.0,1110.0,1556.0,4.0,1624,1600.0,0.0,0.0,204.0,188.0,166.0,1.0,1504.0,0,1,3.780821917808219,3.1204819277108435,-8.6,2018,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1050,1055.0,14.0,1109.0,1356.0,3.0,1410,1359.0,0.0,0.0,140.0,124.0,107.0,1.0,896.0,0,1,11.076335877862595,-1.6857142857142857,8.433741351782864,2019,9,9,0,0,0,0,0,1,0,0,0,0,0,0
1859,1934.0,20.0,1954.0,2023.0,11.0,1956,2034.0,0.0,0.0,117.0,120.0,89.0,1.0,677.0,2,3,3.342857142857143,12.79734219269103,3.8926503340757237,2019,8,23,0,0,0,0,0,1,0,0,0,0,0,1
2100,2054.0,12.0,2106.0,2200.0,8.0,2227,2208.0,0.0,0.0,87.0,74.0,54.0,1.0,337.0,3,2,-0.7767857142857143,5.244131455399061,8.433741351782864,2019,12,16,0,0,0,0,0,1,0,0,0,0,0,1
655,0.0,0.0,0.0,0.0,0.0,915,0.0,1.0,0.0,80.0,0.0,0.0,1.0,402.0,0,0,6.035398230088496,4.426229508196721,4.019512195121951,2018,11,29,0,0,0,0,0,0,0,0,0,0,0,0
1655,1733.0,11.0,1744.0,1726.0,16.0,1709,1742.0,0.0,0.0,74.0,69.0,42.0,1.0,177.0,1,3,13.0,6.559837728194726,8.433741351782864,2018,5,20,0,0,0,0,0,0,0,0,1,0,0,0
1050,1043.0,18.0,1101.0,1321.0,6.0,1329,1327.0,0.0,0.0,159.0,164.0,140.0,1.0,972.0,0,1,20.952662721893493,10.0,12.448753462603879,2018,5,2,0,0,0,0,0,1,0,0,0,0,0,1
725,720.0,23.0,743.0,1033.0,5.0,1110,1038.0,0.0,0.0,405.0,378.0,350.0,1.0,2611.0,0,0,8.886138613861386,12.79734219269103,5.238848337388483,2018,12,14,0,0,0,0,0,0,0,0,0,0,0,0
849,854.0,29.0,923.0,1606.0,6.0,1622,1612.0,0.0,0.0,273.0,258.0,223.0,1.0,1972.0,0,1,3.445026178010471,-0.5247524752475248,5.238848337388483,2018,10,22,0,0,1,0,0,0,0,0,0,0,0,0
1820,1816.0,68.0,1924.0,2001.0,6.0,1920,2007.0,0.0,0.0,60.0,111.0,37.0,1.0,150.0,2,3,33.666666666666664,-2.1129943502824857,3.8926503340757237,2018,9,10,0,0,0,0,0,1,0,0,0,0,0,1
1400,1355.0,11.0,1406.0,1617.0,10.0,1647,1627.0,0.0,0.0,167.0,152.0,131.0,1.0,997.0,1,1,12.938144329896907,11.608910891089108,8.433741351782864,2019,4,20,0,0,0,0,0,1,0,0,1,0,0,0
1936,2026.0,25.0,2051.0,2236.0,7.0,2145,2243.0,0.0,0.0,189.0,197.0,165.0,1.0,942.0,2,2,8.886138613861386,5.515463917525773,3.8926503340757237,2019,3,15,0,0,1,0,0,0,0,0,0,0,0,1
1250,1245.0,33.0,1318.0,1328.0,12.0,1321,1340.0,0.0,0.0,91.0,115.0,70.0,1.0,456.0,1,1,0.3333333333333333,8.167138810198301,8.433741351782864,2018,8,24,0,0,0,0,0,1,0,0,0,0,0,1
1927,1918.0,12.0,1930.0,1959.0,6.0,2025,2005.0,0.0,0.0,118.0,107.0,89.0,1.0,551.0,2,3,2.3300395256916997,-5.0,3.8926503340757237,2018,2,14,0,0,0,0,0,0,0,0,1,0,0,0
1921,1918.0,20.0,1938.0,2104.0,2.0,2113,2106.0,0.0,0.0,112.0,108.0,86.0,1.0,649.0,2,2,11.076335877862595,1.5714285714285714,8.433741351782864,2018,4,13,0,0,1,0,0,0,0,0,0,0,0,1
1926,1930.0,32.0,2002.0,2144.0,7.0,2155,2151.0,0.0,0.0,149.0,141.0,102.0,1.0,746.0,2,2,2.3300395256916997,11.608910891089108,8.433741351782864,2018,3,28,0,0,0,0,0,0,0,0,0,0,0,0
1525,1649.0,12.0,1701.0,1913.0,3.0,1800,1916.0,0.0,0.0,155.0,147.0,132.0,1.0,973.0,1,3,3.2956521739130435,4.4,4.019512195121951,2019,4,29,0,0,1,0,0,0,0,0,0,0,0,0
1035,1029.0,11.0,1040.0,1140.0,8.0,1200,1148.0,0.0,0.0,85.0,79.0,60.0,1.0,441.0,0,1,-0.6923076923076923,9.845454545454546,8.433741351782864,2018,5,21,0,0,0,0,0,0,0,0,0,0,0,0
1100,1100.0,16.0,1116.0,1321.0,5.0,1345,1326.0,0.0,0.0,345.0,326.0,305.0,1.0,2248.0,0,1,4.462068965517242,2.7822222222222224,3.8926503340757237,2018,3,29,0,0,0,0,0,0,0,0,0,0,0,1
1425,1423.0,9.0,1432.0,1553.0,2.0,1600,1555.0,0.0,0.0,95.0,92.0,81.0,1.0,543.0,1,1,0.6896551724137931,-0.1623931623931624,4.019512195121951,2018,6,29,0,0,0,0,0,1,0,0,0,0,0,1
1040,1037.0,13.0,1050.0,1507.0,7.0,1542,1514.0,0.0,0.0,182.0,157.0,137.0,1.0,1199.0,0,1,11.076335877862595,-0.040169133192389,3.8926503340757237,2019,8,6,0,0,0,0,0,1,0,0,0,0,0,0
1740,2016.0,12.0,2028.0,2125.0,9.0,1915,2134.0,0.0,0.0,155.0,138.0,117.0,1.0,862.0,2,3,11.076335877862595,12.79734219269103,4.019512195121951,2019,9,8,0,0,1,0,0,0,0,0,0,0,0,1
1232,1223.0,14.0,1237.0,1418.0,8.0,1438,1426.0,0.0,0.0,126.0,123.0,101.0,1.0,588.0,1,1,13.978378378378379,6.257575757575758,5.238848337388483,2018,12,7,0,0,0,0,0,1,0,0,0,0,0,1
1513,1507.0,8.0,1515.0,1511.0,8.0,1543,1519.0,0.0,0.0,90.0,72.0,56.0,1.0,296.0,1,1,2.0307692307692307,6.559837728194726,5.238848337388483,2018,10,17,0,0,0,0,0,1,0,0,0,0,0,1
1110,1108.0,9.0,1117.0,1900.0,8.0,1927,1908.0,0.0,0.0,317.0,300.0,283.0,1.0,2602.0,0,3,-2.7777777777777777,5.153846153846154,12.448753462603879,2018,12,30,0,0,0,0,0,1,0,0,0,0,0,1
1119,1117.0,12.0,1129.0,1227.0,10.0,1243,1237.0,0.0,0.0,264.0,260.0,238.0,1.0,1749.0,0,1,11.520361990950226,2.7822222222222224,10.057142857142857,2019,9,12,0,0,1,0,0,0,0,0,0,0,0,1
1940,1939.0,13.0,1952.0,2051.0,6.0,2103,2057.0,0.0,0.0,83.0,78.0,59.0,1.0,427.0,2,2,5.0594059405940595,22.77777777777778,8.433741351782864,2019,4,2,0,0,0,0,0,1,0,0,0,0,0,1
1230,1227.0,17.0,1244.0,1528.0,8.0,1554,1536.0,0.0,0.0,144.0,129.0,104.0,1.0,733.0,1,1,8.890721649484536,5.853982300884955,8.433741351782864,2019,6,7,0,0,0,0,0,1,0,0,0,0,0,0
1245,1235.0,13.0,1248.0,1342.0,8.0,1405,1350.0,0.0,0.0,80.0,75.0,54.0,1.0,315.0,1,1,20.714285714285715,6.559837728194726,5.238848337388483,2018,1,17,0,0,0,0,0,1,0,0,0,0,0,1
23,17.0,14.0,31.0,510.0,7.0,533,517.0,0.0,0.0,190.0,180.0,159.0,1.0,1379.0,3,0,-0.7767857142857143,1.1483253588516746,8.433741351782864,2018,5,9,0,0,0,0,0,1,0,0,0,0,0,1
600,551.0,12.0,603.0,648.0,13.0,704,701.0,0.0,0.0,64.0,70.0,45.0,1.0,224.0,0,0,6.45,4.681632653061224,0.2513274336283186,2018,6,11,0,0,0,0,0,1,0,0,0,0,0,1
1228,1300.0,20.0,1320.0,1421.0,4.0,1348,1425.0,0.0,0.0,80.0,85.0,61.0,1.0,337.0,1,1,-0.7767857142857143,5.244131455399061,5.238848337388483,2019,9,19,0,0,0,0,0,1,0,0,0,0,0,1
1328,1440.0,14.0,1454.0,2015.0,13.0,1940,2028.0,0.0,0.0,252.0,228.0,201.0,1.0,1723.0,1,3,2.5317460317460316,6.559837728194726,5.238848337388483,2019,11,30,0,0,0,0,0,0,0,0,1,0,0,0
1525,1513.0,31.0,1544.0,1635.0,5.0,1650,1640.0,0.0,0.0,85.0,87.0,51.0,1.0,282.0,1,1,-1.1111111111111112,5.509433962264151,3.8926503340757237,2018,12,18,0,0,0,0,0,1,0,0,0,0,0,1
845,842.0,15.0,857.0,1114.0,4.0,1135,1118.0,0.0,0.0,110.0,96.0,77.0,1.0,601.0,0,0,6.035398230088496,7.389830508474576,4.019512195121951,2019,9,4,0,0,0,0,0,0,0,0,0,0,0,1
2031,2022.0,12.0,2034.0,2128.0,4.0,2140,2132.0,0.0,0.0,69.0,70.0,54.0,1.0,324.0,2,2,-2.7777777777777777,3.857142857142857,12.448753462603879,2018,3,6,0,0,0,0,0,1,0,0,0,0,0,1
1300,1258.0,11.0,1309.0,1325.0,10.0,1345,1335.0,0.0,0.0,105.0,97.0,76.0,1.0,533.0,1,1,-1.6527777777777777,8.167138810198301,4.019512195121951,2018,9,30,0,0,0,0,0,0,0,0,0,0,0,1
805,758.0,14.0,812.0,1106.0,11.0,1145,1117.0,0.0,0.0,160.0,139.0,114.0,1.0,948.0,0,0,2.0987654320987654,8.167138810198301,8.433741351782864,2018,4,7,0,0,1,0,0,0,0,0,0,0,0,0
1725,0.0,0.0,0.0,0.0,0.0,2059,0.0,1.0,0.0,154.0,0.0,0.0,1.0,872.0,2,3,6.291666666666667,11.608910891089108,8.433741351782864,2019,6,10,0,0,0,0,0,1,0,0,1,0,0,0
1115,1111.0,13.0,1124.0,1426.0,5.0,1445,1431.0,0.0,0.0,330.0,320.0,302.0,1.0,2405.0,0,1,11.076335877862595,-4.947368421052632,8.433741351782864,2018,7,30,0,0,0,0,0,1,0,0,0,0,0,0
1117,1120.0,18.0,1138.0,1928.0,6.0,1925,1934.0,0.0,0.0,308.0,314.0,290.0,1.0,2218.0,0,3,-0.7767857142857143,6.617142857142857,5.238848337388483,2019,7,15,0,0,0,0,0,1,0,0,1,0,0,0
1000,1106.0,9.0,1115.0,1215.0,9.0,1130,1224.0,0.0,0.0,150.0,138.0,120.0,1.0,783.0,0,0,13.16,6.559837728194726,8.433741351782864,2019,6,24,0,0,0,0,0,1,0,0,1,0,0,0
1429,1457.0,20.0,1517.0,1655.0,5.0,1628,1700.0,0.0,0.0,119.0,123.0,98.0,1.0,643.0,1,1,3.2956521739130435,2.5,6.624,2019,12,31,0,0,0,0,0,0,0,0,0,0,0,1
543,545.0,44.0,629.0,730.0,7.0,709,737.0,0.0,0.0,86.0,112.0,61.0,1.0,241.0,0,0,18.0,9.715909090909092,5.238848337388483,2018,12,21,0,0,1,0,0,0,0,0,1,0,0,0
2025,2017.0,15.0,2032.0,2120.0,9.0,2140,2129.0,0.0,0.0,75.0,72.0,48.0,1.0,236.0,2,2,-0.7767857142857143,2.7822222222222224,0.2513274336283186,2019,6,11,0,0,0,0,0,1,0,0,0,0,0,1
1556,1556.0,11.0,1607.0,1735.0,10.0,1749,1745.0,0.0,0.0,173.0,169.0,148.0,1.0,929.0,1,3,12.938144329896907,6.182608695652174,5.238848337388483,2019,4,25,0,0,0,0,0,1,0,0,1,0,0,0
1526,1513.0,14.0,1527.0,2312.0,5.0,2347,2317.0,0.0,0.0,321.0,304.0,285.0,1.0,2611.0,1,2,-0.7767857142857143,5.153846153846154,12.448753462603879,2019,2,3,0,0,1,0,0,0,0,0,0,0,0,1
1055,1118.0,10.0,1128.0,1604.0,6.0,1615,1610.0,0.0,0.0,200.0,172.0,156.0,1.0,1489.0,0,1,0.6896551724137931,-0.6351351351351351,4.019512195121951,2019,2,14,0,0,1,0,0,0,0,0,0,0,0,0
1430,1424.0,20.0,1444.0,1526.0,4.0,1540,1530.0,0.0,0.0,70.0,66.0,42.0,1.0,223.0,1,1,4.371794871794871,-11.125,3.8926503340757237,2019,8,10,0,0,1,0,0,0,0,0,0,0,0,0
1240,1234.0,12.0,1246.0,1302.0,3.0,1315,1305.0,0.0,0.0,95.0,91.0,76.0,1.0,440.0,1,1,11.520361990950226,8.241379310344827,4.019512195121951,2019,12,6,0,0,0,0,0,0,0,0,0,0,0,0
710,702.0,11.0,713.0,1011.0,19.0,1038,1030.0,0.0,0.0,148.0,148.0,118.0,1.0,844.0,0,0,-6.142857142857143,8.167138810198301,8.433741351782864,2018,9,29,0,0,0,0,0,1,0,0,0,0,0,1
1230,1228.0,17.0,1245.0,1600.0,7.0,1607,1607.0,0.0,0.0,157.0,159.0,135.0,1.0,999.0,1,1,7.691891891891892,14.5,5.238848337388483,2018,7,17,0,0,0,0,0,1,0,0,1,0,0,0
1555,1614.0,13.0,1627.0,1855.0,4.0,1850,1859.0,0.0,0.0,115.0,105.0,88.0,1.0,770.0,1,3,11.076335877862595,8.241379310344827,4.019512195121951,2019,2,17,0,0,0,0,0,1,0,0,0,1,0,0
1929,1927.0,21.0,1948.0,2143.0,7.0,2213,2150.0,0.0,0.0,164.0,143.0,115.0,1.0,659.0,2,2,9.065217391304348,-5.075,3.8926503340757237,2019,12,8,0,0,0,0,0,1,0,0,0,0,0,0
2240,2314.0,15.0,2329.0,2359.0,12.0,2330,11.0,0.0,0.0,110.0,117.0,90.0,1.0,639.0,3,2,11.076335877862595,4.478260869565218,4.019512195121951,2018,6,13,0,0,0,0,0,1,0,0,0,0,0,1
1550,1615.0,11.0,1626.0,1720.0,12.0,1710,1732.0,0.0,0.0,140.0,137.0,114.0,1.0,770.0,1,3,6.291666666666667,8.167138810198301,4.019512195121951,2019,6,8,0,0,1,0,0,0,0,0,1,0,0,0
1634,1657.0,35.0,1732.0,1821.0,17.0,1745,1838.0,0.0,0.0,71.0,101.0,49.0,1.0,258.0,1,3,5.229665071770335,3.3306451612903225,16.61875,2019,10,21,0,0,0,0,0,1,0,0,0,0,0,1
2045,2140.0,22.0,2202.0,2233.0,4.0,2134,2237.0,0.0,0.0,49.0,57.0,31.0,1.0,129.0,2,2,3.3803418803418803,-0.1623931623931624,0.2513274336283186,2018,8,12,0,0,0,0,0,0,0,0,0,0,0,1
1105,1058.0,10.0,1108.0,1226.0,12.0,1301,1238.0,0.0,0.0,116.0,100.0,78.0,1.0,636.0,0,1,-0.6923076923076923,9.01863354037267,3.8926503340757237,2018,11,20,0,0,1,0,0,0,0,0,0,0,0,0
840,836.0,55.0,931.0,957.0,7.0,950,1004.0,0.0,0.0,70.0,88.0,26.0,1.0,90.0,0,0,13.978378378378379,-1.5,5.238848337388483,2019,8,30,0,0,0,0,0,1,0,0,0,0,0,1
1745,1741.0,13.0,1754.0,1833.0,3.0,1853,1836.0,0.0,0.0,68.0,55.0,39.0,1.0,223.0,2,3,4.371794871794871,-11.125,3.8926503340757237,2019,5,25,0,0,0,0,0,1,0,0,0,0,0,0
911,903.0,18.0,921.0,1156.0,4.0,1200,1200.0,0.0,0.0,109.0,117.0,95.0,1.0,692.0,0,1,2.5849056603773586,-4.0,6.624,2018,12,3,0,0,0,0,0,0,0,0,1,0,0,0
1456,1448.0,26.0,1514.0,1640.0,6.0,1704,1646.0,0.0,0.0,128.0,118.0,86.0,1.0,483.0,1,3,4.462068965517242,4.4,3.8926503340757237,2019,12,13,0,0,1,0,0,0,0,0,1,0,0,0
2120,2113.0,14.0,2127.0,2234.0,7.0,2252,2241.0,0.0,0.0,92.0,88.0,67.0,1.0,397.0,3,2,8.890721649484536,13.0,8.433741351782864,2019,11,10,0,0,0,0,0,0,0,0,0,0,0,0
2055,2139.0,18.0,2157.0,2344.0,5.0,2335,2349.0,0.0,0.0,280.0,250.0,227.0,1.0,1620.0,2,2,9.065217391304348,8.167138810198301,4.019512195121951,2019,11,20,0,0,0,0,0,0,0,0,0,0,1,0
1200,1209.0,20.0,1229.0,1347.0,4.0,1402,1351.0,0.0,0.0,182.0,162.0,138.0,1.0,1075.0,1,1,11.520361990950226,1.1483253588516746,3.8926503340757237,2018,10,27,0,0,1,0,0,0,0,0,0,0,0,1
1200,1223.0,11.0,1234.0,1440.0,6.0,1430,1446.0,0.0,0.0,90.0,83.0,66.0,1.0,456.0,1,1,2.5849056603773586,2.8728813559322033,4.019512195121951,2019,4,28,0,0,0,0,0,1,0,0,1,0,0,0
1505,1458.0,15.0,1513.0,1819.0,7.0,1633,1826.0,0.0,1.0,148.0,0.0,0.0,1.0,794.0,1,1,0.625,8.167138810198301,8.433741351782864,2019,5,5,0,0,0,0,0,1,0,0,0,0,0,1
2100,2133.0,11.0,2144.0,46.0,6.0,30,52.0,0.0,0.0,150.0,139.0,122.0,1.0,990.0,3,2,6.035398230088496,6.617142857142857,4.019512195121951,2018,7,8,0,0,0,0,0,1,0,0,1,0,0,0
2136,2129.0,23.0,2152.0,553.0,6.0,615,559.0,0.0,0.0,339.0,330.0,301.0,1.0,2704.0,3,0,3.780821917808219,5.153846153846154,8.433741351782864,2018,7,24,0,0,0,0,0,0,0,0,0,0,0,0
640,626.0,8.0,634.0,612.0,9.0,647,621.0,0.0,0.0,67.0,55.0,38.0,1.0,228.0,0,0,-23.5,8.167138810198301,8.433741351782864,2018,10,2,0,0,0,0,0,0,0,0,0,0,0,0
847,838.0,15.0,853.0,839.0,9.0,914,848.0,0.0,0.0,87.0,70.0,46.0,1.0,240.0,0,0,7.15,6.559837728194726,5.238848337388483,2019,5,10,0,0,0,0,0,0,0,0,0,0,0,0
615,604.0,13.0,617.0,639.0,4.0,709,643.0,0.0,0.0,54.0,39.0,22.0,1.0,91.0,0,0,-26.0,9.845454545454546,8.433741351782864,2019,2,19,0,0,0,0,0,1,0,0,0,0,0,1
