fl_date,city,count,weather_categ
2019-05-10,"Valparaiso, FL",1,cloudy
2019-05-10,"Washington, DC",1,rain
2019-03-21,"Austin, TX",1,sunny
2019-05-09,"Latrobe, PA",1,rain
2019-03-21,"Boston, MA",1,cloudy
2019-05-07,"Columbus, OH",1,sunny
2019-05-07,"Baltimore, MD",1,sunny
2019-03-22,"Kansas City, MO",1,sunny
2019-05-07,"Boston, MA",1,rain
2019-05-07,"Charlotte, NC",1,sunny
2019-03-22,"Chicago, IL",1,sunny
2019-03-22,"Austin, TX",1,cloudy
2019-05-07,"Grand Rapids, MI",1,rain
2019-05-07,"Sarasota/Bradenton, FL",1,sunny
2019-05-07,"Los Angeles, CA",1,cloudy
2019-05-07,"Minneapolis, MN",1,sunny
2019-05-07,"Myrtle Beach, SC",1,sunny
2019-05-07,"Philadelphia, PA",1,cloudy
2019-03-22,"Atlanta, GA",1,sunny
2019-03-21,"Washington, DC",1,rain
2019-05-07,"San Francisco, CA",1,cloudy
2019-03-22,"Las Vegas, NV",1,sunny
2019-05-07,"Atlanta, GA",1,sunny
2019-05-06,"Seattle, WA",1,sunny
2019-03-22,"Lawton/Fort Sill, OK",1,sunny
2019-05-05,"Richmond, VA",1,rain
2019-05-05,"San Antonio, TX",1,sunny
2019-05-05,"Santa Ana, CA",1,cloudy
2019-05-06,"Burbank, CA",1,cloudy
2019-05-06,"Charleston, SC",1,rain
2019-05-06,"Chicago, IL",1,rain
2019-05-06,"Dallas, TX",1,sunny
2019-03-22,"New York, NY",1,rain
2019-05-06,"Detroit, MI",1,rain
2019-05-06,"Fresno, CA",1,sunny
2019-05-06,"Greer, SC",1,sunny
2019-05-06,"Memphis, TN",1,sunny
2019-05-06,"Minneapolis, MN",1,cloudy
2019-05-06,"Sacramento, CA",1,sunny
2019-05-06,"San Francisco, CA",1,cloudy
2019-03-21,"San Francisco, CA",1,sunny
2019-03-21,"San Antonio, TX",1,cloudy
2019-03-21,"Burlington, VT",1,rain
2019-03-21,"Corpus Christi, TX",1,sunny
2019-03-21,"Fort Lauderdale, FL",1,rain
2019-03-21,"Detroit, MI",1,cloudy
2019-05-08,"Seattle, WA",1,sunny
2019-05-08,"Washington, DC",1,rain
2019-03-21,"Dallas/Fort Worth, TX",1,sunny
2019-05-09,"Austin, TX",1,rain
2019-03-21,"Dallas, TX",1,sunny
2019-05-09,"Baltimore, MD",1,rain
2019-05-08,"Bellingham, WA",1,sunny
2019-05-09,"Boston, MA",1,sunny
2019-03-21,"Columbus, OH",1,rain
2019-05-09,"Chicago, IL",1,rain
2019-05-09,"Dallas, TX",1,cloudy
2019-05-09,"Denver, CO",1,snow & rain
2019-05-09,"Kansas City, MO",1,rain
2019-05-09,"Lansing, MI",1,rain
2019-05-08,"San Juan, PR",1,sunny
2019-05-08,"Richmond, VA",1,rain
2019-05-08,"Quincy, IL",1,rain
2019-05-08,"Pittsburgh, PA",1,sunny
2019-03-21,"Philadelphia, PA",1,rain
2019-05-08,"Charlotte, NC",1,cloudy
2019-05-08,"Chattanooga, TN",1,sunny
2019-03-21,"Little Rock, AR",1,sunny
2019-05-08,"El Paso, TX",1,sunny
2019-05-08,"Los Angeles, CA",1,cloudy
2019-05-08,"Montgomery, AL",1,sunny
2019-05-08,"Nashville, TN",1,sunny
2019-03-21,"Kansas City, MO",1,sunny
2019-03-21,"Houston, TX",1,sunny
2019-03-21,"Honolulu, HI",1,sunny
2019-03-21,"Fort Myers, FL",1,sunny
2019-05-08,"New Orleans, LA",1,rain
2019-05-08,"New York, NY",1,cloudy
2019-05-08,"Phoenix, AZ",1,sunny
2019-06-20,"Austin, TX",1,cloudy
2018-01-01,"Boston, MA",1,sunny
2019-06-20,"Buffalo, NY",1,rain
2019-10-24,"Minneapolis, MN",1,cloudy
2019-10-25,"Seattle, WA",1,rain
2019-10-25,"Sioux City, IA",1,sunny
2019-10-25,"Washington, DC",1,cloudy
2019-10-26,"Boise, ID",1,sunny
2019-10-26,"Charlotte, NC",1,rain
2019-10-26,"Chattanooga, TN",1,rain
2019-10-26,"Cleveland, OH",1,rain
2019-10-26,"Dallas, TX",1,sunny
2019-10-26,"Fayetteville, AR",1,rain
2019-10-26,"Helena, MT",1,snow & rain
2019-10-26,"Honolulu, HI",1,sunny
2019-10-26,"Houston, TX",1,cloudy
2019-10-26,"Key West, FL",1,no weather data
2019-10-26,"Knoxville, TN",1,rain
2019-10-26,"Louisville, KY",1,rain
2019-10-26,"Lubbock, TX",1,sunny
2019-10-26,"Miami, FL",1,rain
2019-10-26,"Phoenix, AZ",1,sunny
2019-10-26,"Roswell, NM",1,sunny
2019-10-26,"Salt Lake City, UT",1,sunny
2019-10-26,"Springfield, MO",1,rain
2019-10-26,"Yuma, AZ",1,sunny
2019-10-27,"Austin, TX",1,sunny
2019-10-25,"Santa Ana, CA",1,sunny
2019-10-25,"San Jose, CA",1,sunny
2019-10-25,"San Francisco, CA",1,sunny
2019-10-25,"Fayetteville, AR",1,rain
2019-10-24,"Phoenix, AZ",1,sunny
2019-10-24,"Sacramento, CA",1,sunny
2019-10-24,"Seattle, WA",1,cloudy
2019-10-24,"Tampa, FL",1,sunny
2019-10-24,"White Plains, NY",1,sunny
2019-10-24,"Wilmington, NC",1,cloudy
2019-10-25,"Atlanta, GA",1,rain
2019-10-25,"Cleveland, OH",1,cloudy
2019-10-25,"Denver, CO",1,sunny
2019-10-25,"El Paso, TX",1,sunny
2019-10-25,"Grand Rapids, MI",1,cloudy
2019-10-25,"San Diego, CA",1,sunny
2019-10-25,"Houston, TX",1,rain
2019-10-25,"Jackson/Vicksburg, MS",1,rain
2019-10-25,"Kahului, HI",1,no weather data
2019-10-25,"Knoxville, TN",1,rain
2019-10-25,"Manchester, NH",1,rain
2019-10-25,"Miami, FL",1,rain
2019-10-25,"New Orleans, LA",1,rain
2019-10-25,"Philadelphia, PA",1,cloudy
2019-10-25,"Sacramento, CA",1,sunny
2019-10-25,"San Antonio, TX",1,rain
2019-10-27,"Boston, MA",1,rain
2019-10-27,"Chicago, IL",1,rain
2019-10-27,"Denver, CO",1,snow
2019-10-29,"Los Angeles, CA",1,sunny
2019-10-28,"Richmond, VA",1,sunny
2019-10-28,"Salt Lake City, UT",1,sunny
2019-10-28,"St. George, UT",1,sunny
2019-10-28,"Washington, DC",1,sunny
2019-10-29,"Boston, MA",1,cloudy
2019-10-29,"Charlotte, NC",1,cloudy
2019-10-29,"Dallas, TX",1,rain
2019-10-29,"Detroit, MI",1,cloudy
2019-10-29,"Houston, TX",1,rain
2019-10-29,"Las Vegas, NV",1,sunny
2019-10-29,"Nashville, TN",1,cloudy
2019-10-28,"Phoenix, AZ",1,sunny
2019-10-29,"Newark, NJ",1,cloudy
2019-10-29,"Philadelphia, PA",1,cloudy
2019-10-29,"Raleigh/Durham, NC",1,cloudy
2019-10-29,"Reno, NV",1,sunny
2019-10-29,"Sarasota/Bradenton, FL",1,rain
2019-10-29,"Seattle, WA",1,sunny
2019-10-29,"Tulsa, OK",1,rain
2019-10-29,"Washington, DC",1,cloudy
2019-10-30,"Asheville, NC",1,rain
2019-10-30,"Charlotte, NC",1,rain
2019-10-28,"Pittsburgh, PA",1,sunny
2019-10-28,"Orlando, FL",1,rain
2019-10-27,"Everett, WA",1,sunny
2019-10-27,"San Juan, PR",1,sunny
2019-10-27,"Fort Lauderdale, FL",1,rain
2019-10-27,"Fort Wayne, IN",1,rain
2019-10-27,"Houston, TX",1,sunny
2019-10-27,"Las Vegas, NV",1,sunny
2019-10-27,"Los Angeles, CA",1,sunny
2019-10-27,"Miami, FL",1,rain
2019-10-27,"Minneapolis, MN",1,cloudy
2019-10-27,"Ontario, CA",1,sunny
2019-10-27,"Panama City, FL",1,cloudy
2019-10-27,"Philadelphia, PA",1,rain
2019-10-27,"Santa Ana, CA",1,cloudy
2019-10-28,"New Orleans, LA",1,sunny
2019-10-27,"Seattle, WA",1,sunny
2019-10-27,"St. Louis, MO",1,sunny
2019-10-27,"Tampa, FL",1,rain
2019-10-27,"Washington, DC",1,rain
2019-10-28,"Albuquerque, NM",1,sunny
2019-10-28,"Baltimore, MD",1,sunny
2019-10-28,"Columbus, GA",1,sunny
2019-10-28,"Dallas/Fort Worth, TX",1,rain
2019-10-28,"Jacksonville, FL",1,rain
2019-10-28,"Little Rock, AR",1,cloudy
2019-10-24,"Norfolk, VA",1,sunny
2019-10-24,"Miami, FL",1,rain
2019-10-30,"Denver, CO",1,snow
2019-10-24,"Medford, OR",1,sunny
2019-10-20,"Boston, MA",1,cloudy
2019-10-20,"Charlotte, NC",1,rain
2019-10-20,"Chicago, IL",1,cloudy
2019-10-20,"Cincinnati, OH",1,cloudy
2019-10-20,"Cleveland, OH",1,sunny
2019-10-20,"Detroit, MI",1,sunny
2019-10-20,"Houston, TX",1,cloudy
2019-10-20,"Lake Charles, LA",1,rain
2019-10-20,"Las Vegas, NV",1,sunny
2019-10-20,"Lexington, KY",1,cloudy
2019-10-20,"Los Angeles, CA",1,sunny
2019-10-20,"Minneapolis, MN",1,sunny
2019-10-20,"Newark, NJ",1,rain
2019-10-20,"Orlando, FL",1,cloudy
2019-10-20,"Pittsburgh, PA",1,sunny
2019-10-20,"Richmond, VA",1,rain
2019-10-20,"San Diego, CA",1,sunny
2019-10-20,"San Francisco, CA",1,sunny
2019-10-20,"St. Louis, MO",1,cloudy
2019-10-21,"Colorado Springs, CO",1,sunny
2019-10-21,"Greensboro/High Point, NC",1,cloudy
2019-10-21,"Hartford, CT",1,sunny
2019-10-21,"Las Vegas, NV",1,sunny
2019-10-19,"San Diego, CA",1,sunny
2019-10-19,"Ontario, CA",1,sunny
2019-10-19,"Newark, NJ",1,sunny
2019-10-18,"Louisville, KY",1,sunny
2019-10-17,"Portland, OR",1,rain
2019-10-17,"Salt Lake City, UT",1,rain
2019-10-17,"Trenton, NJ",1,cloudy
2019-10-17,"Tulsa, OK",1,sunny
2019-10-17,"Washington, DC",1,cloudy
2019-10-18,"Anchorage, AK",1,cloudy
2019-10-18,"Arcata/Eureka, CA",1,rain
2019-10-18,"Columbus, OH",1,sunny
2019-10-18,"Erie, PA",1,cloudy
2019-10-18,"Indianapolis, IN",1,sunny
2019-10-18,"Manchester, NH",1,cloudy
2019-10-19,"Kansas City, MO",1,rain
2019-10-18,"Memphis, TN",1,sunny
2019-10-18,"Miami, FL",1,sunny
2019-10-18,"Minneapolis, MN",1,sunny
2019-10-18,"Omaha, NE",1,sunny
2019-10-18,"San Francisco, CA",1,sunny
2019-10-18,"Seattle, WA",1,rain
2019-10-18,"St. Louis, MO",1,sunny
2019-10-18,"Tampa, FL",1,rain
2019-10-19,"Charlotte, NC",1,rain
2019-10-19,"Chicago, IL",1,sunny
2019-10-21,"Los Angeles, CA",1,sunny
2019-10-21,"New York, NY",1,sunny
2019-10-21,"Raleigh/Durham, NC",1,cloudy
2019-10-24,"Albuquerque, NM",1,sunny
2019-10-23,"Kahului, HI",1,no weather data
2019-10-23,"Los Angeles, CA",1,sunny
2019-10-23,"Moline, IL",1,rain
2019-10-23,"Myrtle Beach, SC",1,sunny
2019-10-23,"Nashville, TN",1,sunny
2019-10-23,"Newark, NJ",1,rain
2019-10-23,"Oakland, CA",1,sunny
2019-10-23,"Portland, OR",1,sunny
2019-10-23,"Santa Fe, NM",1,sunny
2019-10-24,"Atlanta, GA",1,sunny
2019-10-23,"Houston, TX",1,sunny
2019-10-24,"Austin, TX",1,rain
2019-10-24,"Boston, MA",1,sunny
2019-10-24,"Cleveland, OH",1,sunny
2019-10-24,"Columbia, MO",1,rain
2019-10-24,"Denver, CO",1,snow
2019-10-24,"Fort Lauderdale, FL",1,sunny
2019-10-24,"Houston, TX",1,rain
2019-10-24,"Idaho Falls, ID",1,sunny
2019-10-24,"Las Vegas, NV",1,sunny
2019-10-24,"Los Angeles, CA",1,sunny
2019-10-23,"Jacksonville/Camp Lejeune, NC",1,sunny
2019-10-23,"Harlingen/San Benito, TX",1,cloudy
2019-10-21,"Richmond, VA",1,cloudy
2019-10-22,"Huntsville, AL",1,rain
2019-10-21,"Salt Lake City, UT",1,cloudy
2019-10-21,"San Diego, CA",1,sunny
2019-10-21,"Washington, DC",1,cloudy
2019-10-22,"Atlanta, GA",1,rain
2019-10-22,"Charlotte, NC",1,rain
2019-10-22,"Chicago, IL",1,cloudy
2019-10-22,"Cincinnati, OH",1,rain
2019-10-22,"Columbus, OH",1,rain
2019-10-22,"Des Moines, IA",1,sunny
2019-10-22,"Hartford, CT",1,cloudy
2019-10-22,"Lafayette, LA",1,sunny
2019-10-23,"Greer, SC",1,sunny
2019-10-22,"Las Vegas, NV",1,sunny
2019-10-22,"Los Angeles, CA",1,sunny
2019-10-22,"Madison, WI",1,rain
2019-10-22,"Philadelphia, PA",1,rain
2019-10-22,"Pittsburgh, PA",1,rain
2019-10-22,"San Jose, CA",1,sunny
2019-10-22,"Washington, DC",1,rain
2019-10-23,"Boston, MA",1,rain
2019-10-23,"Fort Lauderdale, FL",1,rain
2019-10-23,"Fresno, CA",1,sunny
2019-10-30,"Dallas/Fort Worth, TX",1,rain
2019-10-30,"Greensboro/High Point, NC",1,rain
2019-11-11,"Memphis, TN",1,rain
2019-11-06,"Anchorage, AK",1,rain
2019-11-07,"Little Rock, AR",1,rain
2019-11-07,"Lubbock, TX",1,rain
2019-11-07,"Miami, FL",1,sunny
2019-11-07,"New York, NY",1,rain
2019-11-07,"Orlando, FL",1,rain
2019-11-07,"Salt Lake City, UT",1,sunny
2019-11-07,"San Diego, CA",1,sunny
2019-11-07,"San Francisco, CA",1,sunny
2019-11-07,"Seattle, WA",1,cloudy
2019-11-07,"St. Louis, MO",1,cloudy
2019-11-08,"Atlanta, GA",1,rain
2019-11-08,"Boise, ID",1,sunny
2019-11-08,"Charlottesville, VA",1,sunny
2019-11-08,"Columbia, SC",1,rain
2019-11-08,"Dallas, TX",1,sunny
2019-11-08,"Denver, CO",1,sunny
2019-11-08,"Detroit, MI",1,sunny
2019-11-08,"El Paso, TX",1,cloudy
2019-11-08,"Houston, TX",1,rain
2019-11-08,"Jacksonville/Camp Lejeune, NC",1,rain
2019-11-08,"Juneau, AK",1,cloudy
2019-11-08,"Los Angeles, CA",1,sunny
2019-11-08,"Memphis, TN",1,sunny
2019-11-07,"Knoxville, TN",1,rain
2019-11-07,"Indianapolis, IN",1,cloudy
2019-11-07,"Hartford, CT",1,rain
2019-11-06,"Portland, OR",1,sunny
2019-11-06,"Buffalo, NY",1,sunny
2019-11-06,"Des Moines, IA",1,cloudy
2019-11-06,"Detroit, MI",1,cloudy
2019-11-06,"Kahului, HI",1,no weather data
2019-11-06,"Los Angeles, CA",1,sunny
2019-11-06,"Nashville, TN",1,rain
2019-11-06,"Newark, NJ",1,sunny
2019-11-06,"Oakland, CA",1,sunny
2019-11-06,"Pittsburgh, PA",1,sunny
2019-11-06,"Salt Lake City, UT",1,sunny
2019-11-07,"Greensboro/High Point, NC",1,rain
2019-11-06,"San Juan, PR",1,rain
2019-11-06,"Seattle, WA",1,cloudy
2019-11-06,"St. George, UT",1,sunny
2019-11-07,"Austin, TX",1,rain
2019-11-07,"Birmingham, AL",1,rain
2019-11-07,"Charlotte, NC",1,rain
2019-11-07,"Charlottesville, VA",1,rain
2019-11-07,"Denver, CO",1,sunny
2019-11-07,"Detroit, MI",1,cloudy
2019-11-07,"Fort Lauderdale, FL",1,sunny
2019-11-08,"Minneapolis, MN",1,cloudy
2019-11-08,"New Orleans, LA",1,rain
2019-11-08,"Oklahoma City, OK",1,sunny
2019-11-10,"Rochester, NY",1,rain
2019-11-10,"Columbus, OH",1,cloudy
2019-11-10,"Detroit, MI",1,cloudy
2019-11-10,"Duluth, MN",1,cloudy
2019-11-10,"Houston, TX",1,sunny
2019-11-10,"Memphis, TN",1,sunny
2019-11-10,"Miami, FL",1,cloudy
2019-11-10,"New Orleans, LA",1,sunny
2019-11-10,"Philadelphia, PA",1,sunny
2019-11-10,"Pittsburgh, PA",1,cloudy
2019-11-10,"Richmond, VA",1,sunny
2019-11-10,"Seattle, WA",1,cloudy
2019-11-10,"Boston, MA",1,sunny
2019-11-10,"St. Louis, MO",1,sunny
2019-11-11,"Austin, TX",1,rain
2019-11-11,"Boston, MA",1,cloudy
2019-11-11,"Burbank, CA",1,sunny
2019-11-11,"Charleston/Dunbar, WV",1,rain
2019-11-11,"Dallas/Fort Worth, TX",1,rain
2019-11-11,"Denver, CO",1,snow
2019-11-11,"Detroit, MI",1,snow
2019-11-11,"Houston, TX",1,rain
2019-11-11,"Jackson/Vicksburg, MS",1,rain
2019-11-10,"Cincinnati, OH",1,sunny
2019-11-10,"Boise, ID",1,cloudy
2019-11-08,"Peoria, IL",1,sunny
2019-11-08,"Tampa, FL",1,rain
2019-11-08,"Philadelphia, PA",1,sunny
2019-11-08,"Pittsburgh, PA",1,cloudy
2019-11-08,"Richmond, VA",1,sunny
2019-11-08,"Sacramento, CA",1,sunny
2019-11-08,"Salt Lake City, UT",1,sunny
2019-11-08,"San Diego, CA",1,sunny
2019-11-08,"San Juan, PR",1,sunny
2019-11-08,"Santa Ana, CA",1,sunny
2019-11-08,"Santa Rosa, CA",1,sunny
2019-11-08,"Spokane, WA",1,sunny
2019-11-08,"Twin Falls, ID",1,sunny
2019-11-10,"Baltimore, MD",1,sunny
2019-11-08,"Yakutat, AK",1,sunny
2019-11-09,"Alexandria, LA",1,sunny
2019-11-09,"Boston, MA",1,sunny
2019-11-09,"Burlington, VT",1,cloudy
2019-11-09,"Greer, SC",1,sunny
2019-11-09,"Indianapolis, IN",1,sunny
2019-11-09,"Kansas City, MO",1,sunny
2019-11-09,"Nashville, TN",1,sunny
2019-11-09,"Providence, RI",1,sunny
2019-11-09,"Roanoke, VA",1,sunny
2019-11-06,"Atlanta, GA",1,sunny
2019-11-05,"Washington, DC",1,sunny
2019-10-30,"Minneapolis, MN",1,cloudy
2019-11-05,"Seattle, WA",1,cloudy
2019-11-01,"Pittsburgh, PA",1,cloudy
2019-11-01,"Providence, RI",1,rain
2019-11-01,"Raleigh/Durham, NC",1,sunny
2019-11-01,"Richmond, VA",1,sunny
2019-11-01,"Salt Lake City, UT",1,sunny
2019-11-01,"San Diego, CA",1,sunny
2019-11-01,"San Juan, PR",1,rain
2019-11-01,"Tallahassee, FL",1,sunny
2019-11-01,"Washington, DC",1,sunny
2019-11-02,"Austin, TX",1,sunny
2019-11-02,"Burlington, VT",1,cloudy
2019-11-02,"Charlottesville, VA",1,sunny
2019-11-02,"Columbus, MS",1,sunny
2019-11-02,"Denver, CO",1,sunny
2019-11-02,"La Crosse, WI",1,cloudy
2019-11-02,"Raleigh/Durham, NC",1,sunny
2019-11-02,"San Diego, CA",1,sunny
2019-11-02,"San Jose, CA",1,sunny
2019-11-02,"San Luis Obispo, CA",1,sunny
2019-11-02,"Twin Falls, ID",1,sunny
2019-11-02,"West Palm Beach/Palm Beach, FL",1,rain
2019-11-03,"Baltimore, MD",1,sunny
2019-11-01,"Phoenix, AZ",1,sunny
2019-11-01,"Philadelphia, PA",1,rain
2019-11-01,"Newark, NJ",1,rain
2019-10-31,"Portland, OR",1,sunny
2019-10-30,"Missoula, MT",1,sunny
2019-10-30,"Omaha, NE",1,cloudy
2019-10-30,"Philadelphia, PA",1,rain
2019-10-30,"Rochester, NY",1,rain
2019-10-30,"San Diego, CA",1,sunny
2019-10-30,"Washington, DC",1,rain
2019-10-31,"Amarillo, TX",1,sunny
2019-10-31,"Dallas/Fort Worth, TX",1,sunny
2019-10-31,"Newark, NJ",1,rain
2019-10-31,"Phoenix, AZ",1,sunny
2019-10-31,"San Francisco, CA",1,sunny
2019-11-01,"New York, NY",1,rain
2019-10-31,"San Jose, CA",1,sunny
2019-10-31,"Seattle, WA",1,sunny
2019-10-31,"St. Louis, MO",1,rain
2019-10-31,"Williston, ND",1,cloudy
2019-11-01,"Austin, TX",1,sunny
2019-11-01,"Burbank, CA",1,sunny
2019-11-01,"Charlotte, NC",1,sunny
2019-11-01,"Chicago, IL",1,cloudy
2019-11-01,"Dayton, OH",1,sunny
2019-11-01,"Huntsville, AL",1,sunny
2019-11-03,"Boston, MA",1,sunny
2019-11-03,"Charlotte, NC",1,sunny
2019-11-03,"Dallas/Fort Worth, TX",1,sunny
2019-11-05,"Fort Lauderdale, FL",1,rain
2019-11-04,"San Antonio, TX",1,sunny
2019-11-04,"San Diego, CA",1,sunny
2019-11-04,"San Francisco, CA",1,sunny
2019-11-04,"San Jose, CA",1,sunny
2019-11-04,"Seattle, WA",1,cloudy
2019-11-04,"Spokane, WA",1,sunny
2019-11-05,"Baltimore, MD",1,sunny
2019-11-05,"Baton Rouge, LA",1,cloudy
2019-11-05,"Chicago, IL",1,sunny
2019-11-05,"Dallas/Fort Worth, TX",1,rain
2019-11-05,"Huntsville, AL",1,sunny
2019-11-04,"Rapid City, SD",1,cloudy
2019-11-05,"Indianapolis, IN",1,rain
2019-11-05,"Jacksonville, FL",1,rain
2019-11-05,"Las Vegas, NV",1,sunny
2019-11-05,"Nashville, TN",1,sunny
2019-11-05,"New York, NY",1,cloudy
2019-11-05,"Orlando, FL",1,cloudy
2019-11-05,"Philadelphia, PA",1,sunny
2019-11-05,"Phoenix, AZ",1,sunny
2019-11-05,"Rapid City, SD",1,cloudy
2019-11-05,"Sarasota/Bradenton, FL",1,sunny
2019-11-04,"Sacramento, CA",1,sunny
2019-11-04,"Portland, OR",1,sunny
2019-11-03,"Providence, RI",1,sunny
2019-11-03,"Houston, TX",1,sunny
2019-11-03,"Knoxville, TN",1,sunny
2019-11-03,"Little Rock, AR",1,sunny
2019-11-03,"Nashville, TN",1,sunny
2019-11-03,"New York, NY",1,sunny
2019-11-03,"Ontario, CA",1,sunny
2019-11-03,"Orlando, FL",1,cloudy
2019-11-03,"Phoenix, AZ",1,sunny
2019-11-03,"Pittsburgh, PA",1,sunny
2019-11-03,"Portland, OR",1,sunny
2019-11-04,"Los Angeles, CA",1,sunny
2019-11-03,"San Francisco, CA",1,sunny
2019-11-03,"Santa Barbara, CA",1,sunny
2019-11-03,"Tampa, FL",1,cloudy
2019-11-04,"Albany, NY",1,cloudy
2019-11-04,"Baltimore, MD",1,sunny
2019-11-04,"Chicago, IL",1,cloudy
2019-11-04,"Dallas/Fort Worth, TX",1,sunny
2019-11-04,"Denver, CO",1,sunny
2019-11-04,"Detroit, MI",1,rain
2019-11-04,"Houston, TX",1,cloudy
2019-10-17,"Phoenix, AZ",1,sunny
2019-10-17,"Philadelphia, PA",1,cloudy
2019-10-17,"Newark, NJ",1,rain
2019-09-30,"Denver, CO",1,sunny
2019-10-01,"San Francisco, CA",1,sunny
2019-10-01,"Seattle, WA",1,sunny
2019-10-01,"St. Louis, MO",1,sunny
2019-10-01,"Valdosta, GA",1,sunny
2019-10-01,"Washington, DC",1,cloudy
2019-10-02,"Atlanta, GA",1,sunny
2019-10-02,"Cincinnati, OH",1,sunny
2019-10-02,"Cleveland, OH",1,rain
2019-10-02,"Columbus, OH",1,sunny
2019-10-02,"Dallas, TX",1,sunny
2019-10-02,"Indianapolis, IN",1,sunny
2019-10-02,"Jackson, WY",1,snow
2019-10-02,"Kansas City, MO",1,rain
2019-10-02,"Las Vegas, NV",1,sunny
2019-10-02,"Medford, OR",1,sunny
2019-10-02,"Miami, FL",1,rain
2019-10-02,"Mosinee, WI",1,rain
2019-10-02,"Nashville, TN",1,sunny
2019-10-02,"Newark, NJ",1,cloudy
2019-10-02,"Omaha, NE",1,rain
2019-10-02,"Ontario, CA",1,sunny
2019-10-02,"Portland, OR",1,sunny
2019-10-02,"Raleigh/Durham, NC",1,sunny
2019-10-01,"Sacramento, CA",1,sunny
2019-10-01,"Phoenix, AZ",1,sunny
2019-10-01,"Norfolk, VA",1,sunny
2019-09-30,"Seattle, WA",1,sunny
2019-09-30,"Houston, TX",1,sunny
2019-09-30,"La Crosse, WI",1,cloudy
2019-09-30,"Las Vegas, NV",1,sunny
2019-09-30,"Missoula, MT",1,cloudy
2019-09-30,"Pensacola, FL",1,sunny
2019-09-30,"Phoenix, AZ",1,sunny
2019-09-30,"Portland, OR",1,sunny
2019-09-30,"Raleigh/Durham, NC",1,cloudy
2019-09-30,"San Jose, CA",1,sunny
2019-09-30,"Santa Barbara, CA",1,sunny
2019-09-30,"Washington, DC",1,rain
2019-10-01,"Miami, FL",1,rain
2019-09-30,"West Palm Beach/Palm Beach, FL",1,rain
2019-10-01,"Albany, NY",1,rain
2019-10-01,"Atlanta, GA",1,sunny
2019-10-01,"Charlotte, NC",1,rain
2019-10-01,"Chicago, IL",1,rain
2019-10-01,"Dallas/Fort Worth, TX",1,sunny
2019-10-01,"Dayton, OH",1,sunny
2019-10-01,"Eugene, OR",1,sunny
2019-10-01,"Houston, TX",1,sunny
2019-10-01,"Los Angeles, CA",1,sunny
2019-10-02,"Salt Lake City, UT",1,sunny
2019-10-02,"San Francisco, CA",1,sunny
2019-10-02,"Santa Ana, CA",1,sunny
2019-10-05,"Atlanta, GA",1,cloudy
2019-10-04,"Oakland, CA",1,sunny
2019-10-04,"Oklahoma City, OK",1,sunny
2019-10-04,"Ontario, CA",1,sunny
2019-10-04,"Orlando, FL",1,rain
2019-10-04,"Philadelphia, PA",1,sunny
2019-10-04,"Salt Lake City, UT",1,sunny
2019-10-04,"San Francisco, CA",1,sunny
2019-10-04,"Seattle, WA",1,rain
2019-10-04,"St. Louis, MO",1,sunny
2019-10-04,"St. Petersburg, FL",1,sunny
2019-10-05,"Birmingham, AL",1,rain
2019-10-04,"Missoula, MT",1,cloudy
2019-10-05,"Charlotte, NC",1,rain
2019-10-05,"Denver, CO",1,sunny
2019-10-05,"Jackson/Vicksburg, MS",1,sunny
2019-10-05,"Lihue, HI",1,sunny
2019-10-05,"Miami, FL",1,sunny
2019-10-05,"Minneapolis, MN",1,rain
2019-10-05,"Oakland, CA",1,sunny
2019-10-05,"Portland, OR",1,sunny
2019-10-05,"Raleigh/Durham, NC",1,cloudy
2019-10-05,"Spokane, WA",1,sunny
2019-10-04,"New York, NY",1,sunny
2019-10-04,"Miami, FL",1,sunny
2019-10-02,"Tampa, FL",1,sunny
2019-10-03,"Sacramento, CA",1,sunny
2019-10-02,"Traverse City, MI",1,rain
2019-10-03,"Asheville, NC",1,sunny
2019-10-03,"Austin, TX",1,sunny
2019-10-03,"Charlotte, NC",1,sunny
2019-10-03,"Charlottesville, VA",1,sunny
2019-10-03,"Dallas, TX",1,sunny
2019-10-03,"Denver, CO",1,sunny
2019-10-03,"Los Angeles, CA",1,sunny
2019-10-03,"Minneapolis, MN",1,rain
2019-10-03,"Orlando, FL",1,cloudy
2019-10-03,"Seattle, WA",1,cloudy
2019-10-04,"Los Angeles, CA",1,sunny
2019-10-03,"Valparaiso, FL",1,sunny
2019-10-03,"Washington, DC",1,cloudy
2019-10-03,"Worcester, MA",1,rain
2019-10-04,"Bellingham, WA",1,rain
2019-10-04,"Columbus, OH",1,cloudy
2019-10-04,"Concord, NC",1,sunny
2019-10-04,"Denver, CO",1,sunny
2019-10-04,"Honolulu, HI",1,sunny
2019-10-04,"Las Vegas, NV",1,sunny
2019-09-30,"Grand Junction, CO",1,sunny
2019-09-30,"Dayton, OH",1,sunny
2019-10-17,"New York, NY",1,rain
2019-09-30,"Dallas/Fort Worth, TX",1,cloudy
2019-09-25,"San Francisco, CA",1,sunny
2019-09-26,"Albuquerque, NM",1,sunny
2019-09-26,"Austin, TX",1,sunny
2019-09-26,"Boston, MA",1,rain
2019-09-26,"Dallas, TX",1,sunny
2019-09-26,"Detroit, MI",1,sunny
2019-09-26,"Fayetteville, AR",1,rain
2019-09-26,"Fort Lauderdale, FL",1,sunny
2019-09-26,"Grand Forks, ND",1,rain
2019-09-26,"Houston, TX",1,sunny
